latitude,longitude,time,date,light 0-1024,sound value 0-1024,sound average,sound peak,temperature C
51.5012207031,0.0084250001,14:34:44,27/1/2016,29,2,63.14,390,12.99
51.5012130737,0.0084366016,14:34:44,27/1/2016,29,6,9.41,77,12.99
51.5012054443,0.0084483013,14:34:46,27/1/2016,29,0,17.87,129,12.99
51.5011978149,0.0084566011,14:34:47,27/1/2016,29,4,22.28,132,12.99
51.5011863708,0.0084650001,14:34:48,27/1/2016,30,13,46.79,311,12.99
51.5011787414,0.0084765996,14:34:48,27/1/2016,30,32,25.15,208,12.99
51.501171112,0.0084865999,14:34:50,27/1/2016,29,6,18.05,188,12.99
51.5011558532,0.0084982995,14:34:51,27/1/2016,29,13,27.79,135,12.99
51.5011405944,0.0085065994,14:34:52,27/1/2016,29,11,19.12,144,12.99
51.501132965,0.0085133008,14:34:52,27/1/2016,30,7,11.91,102,12.99
51.5011138916,0.0085265998,14:34:54,27/1/2016,30,48,16.67,152,12.99
51.5011062622,0.0085366001,14:34:55,27/1/2016,29,0,16.48,121,12.99
51.5010910034,0.008545,14:34:56,27/1/2016,30,0,11.48,108,12.99
51.501083374,0.0085566005,14:34:56,27/1/2016,30,5,4.03,30,12.99
51.5010757446,0.0085665998,14:34:58,27/1/2016,29,5,11.97,60,12.99
51.5010566711,0.0085799999,14:34:59,27/1/2016,30,42,31.74,246,12.99
51.5010490417,0.0085866003,14:35:0,27/1/2016,30,0,26.05,239,12.99
51.5010414123,0.0086000003,14:35:0,27/1/2016,29,11,28.42,172,10.55
51.5010337829,0.0086133003,14:35:2,27/1/2016,29,11,48.46,367,7.62
51.5010261535,0.0086233005,14:35:3,27/1/2016,29,4,6.89,34,12.5
51.5010185241,0.0086333007,14:35:4,27/1/2016,30,3,3.03,60,12.5
51.5010108947,0.0086449995,14:35:4,27/1/2016,30,0,1.15,10,12.5
51.5009994506,0.0086583003,14:35:6,27/1/2016,30,1,2.26,20,12.5
51.5009841918,0.008670001,14:35:7,27/1/2016,29,5,2.24,16,12.5
51.5009765625,0.0086816005,14:35:8,27/1/2016,30,1,3.81,24,12.5
51.5009689331,0.0086900005,14:35:8,27/1/2016,30,15,1.29,15,12.5
51.5009613037,0.008701601,14:35:10,27/1/2016,30,18,7.72,54,12.99
51.5009422302,0.0087116003,14:35:11,27/1/2016,30,4,7.55,51,12.5
51.5009346008,0.0087216005,14:35:12,27/1/2016,29,11,5.99,101,12.99
51.5009269714,0.0087333011,14:35:12,27/1/2016,30,74,35.86,376,12.99
51.500919342,0.0087450008,14:35:14,27/1/2016,30,7,21.56,137,12.99
51.5009117126,0.0087565994,14:35:15,27/1/2016,30,63,28.6,298,12.99
51.5009040832,0.0087733001,14:35:16,27/1/2016,30,18,59.28,406,12.99
51.5008964538,0.0087850008,14:35:16,27/1/2016,30,81,44.48,201,12.5
51.5008773803,0.0087983007,14:35:18,27/1/2016,30,87,59.92,276,12.5
51.5008697509,0.0088100004,14:35:19,27/1/2016,30,58,74.83,353,12.99
51.5008621215,0.0088200006,14:35:20,27/1/2016,29,80,68.76,351,12.5
51.5008544921,0.0088283004,14:35:20,27/1/2016,30,12,46.79,300,12.5
51.5008468627,0.0088382997,14:35:22,27/1/2016,30,4,36.31,317,12.5
51.5008392333,0.0088483009,14:35:23,27/1/2016,30,4,18.72,112,12.5
51.500831604,0.0088616008,14:35:24,27/1/2016,30,11,11.38,87,12.5
51.5008125305,0.0088716001,14:35:24,27/1/2016,30,0,3.4,31,12.99
51.5008049011,0.0088766002,14:35:26,27/1/2016,30,8,1.54,21,12.5
51.5007896423,0.0088883008,14:35:27,27/1/2016,30,1,16.22,203,12.01
51.5007820129,0.0088983001,14:35:28,27/1/2016,30,21,9.25,53,12.5
51.5007667541,0.0089099998,14:35:28,27/1/2016,31,19,22.17,152,12.5
51.50075531,0.00892,14:35:30,27/1/2016,31,0,29.43,252,12.5
51.5007400512,0.0089333009,14:35:31,27/1/2016,30,0,1.48,26,12.5
51.5007324218,0.0089449996,14:35:32,27/1/2016,30,12,19.92,155,12.5
51.500717163,0.00896,14:35:32,27/1/2016,30,53,19.65,166,12.5
51.5007095336,0.0089733009,14:35:34,27/1/2016,30,62,87.92,316,12.5
51.5006904602,0.0089849996,14:35:35,27/1/2016,30,147,50.9,346,12.5
51.5006828308,0.0090016002,14:35:36,27/1/2016,30,65,92.85,321,12.5
51.5006752014,0.009018301,14:35:36,27/1/2016,30,6,37.61,289,12.5
51.500667572,0.0090349998,14:35:38,27/1/2016,30,30,23.45,98,12.5
51.5006599426,0.0090466003,14:35:39,27/1/2016,31,9,51.92,247,12.5
51.5006523132,0.0090600004,14:35:40,27/1/2016,31,32,83.71,302,12.5
51.5006332397,0.0090699996,14:35:40,27/1/2016,31,7,25.01,146,12.5
51.5006179809,0.0090816011,14:35:42,27/1/2016,31,2,6.23,64,12.5
51.5006103515,0.0090900001,14:35:43,27/1/2016,30,13,24.14,128,12.5
51.5005950927,0.0091015996,14:35:44,27/1/2016,30,24,36.88,139,12.5
51.5005760192,0.0091133003,14:35:44,27/1/2016,30,8,14.68,97,12.5
51.5005683898,0.0091200008,14:35:46,27/1/2016,30,48,45.55,197,12.5
51.5005531311,0.0091300001,14:35:47,27/1/2016,30,2,13.87,110,12.5
51.5005455017,0.0091400003,14:35:48,27/1/2016,29,15,9.18,41,12.5
51.5005378723,0.0091483001,14:35:48,27/1/2016,30,4,2.6,26,12.5
51.5005302429,0.0091583003,14:35:50,27/1/2016,30,2,3.72,19,12.5
51.5005226135,0.0091665992,14:35:51,27/1/2016,30,1,6.82,46,12.5
51.5005111694,0.0091750011,14:35:52,27/1/2016,30,0,1.35,17,12.5
51.50050354,0.0091899995,14:35:52,27/1/2016,30,13,5.54,31,12.5
51.5004959106,0.0091982994,14:35:54,27/1/2016,30,4,11.5,62,12.5
51.5004882812,0.0092083005,14:35:55,27/1/2016,30,19,3.79,27,12.5
51.5004806518,0.0092166004,14:35:56,27/1/2016,30,5,3.23,23,11.04
51.5004730224,0.0092283,14:35:56,27/1/2016,31,7,4,19,12.5
51.5004539489,0.0092400007,14:35:58,27/1/2016,30,2,7.21,37,12.5
51.5004463195,0.0092532997,14:35:59,27/1/2016,30,1,12.03,53,12.99
51.5004386901,0.0092600002,14:36:0,27/1/2016,30,38,7.49,48,12.5
51.5004310607,0.0092716007,14:36:0,27/1/2016,30,0,3.91,33,12.5
51.500415802,0.0092866001,14:36:2,27/1/2016,31,4,8.78,49,12.5
51.5004081726,0.0092965993,14:36:3,27/1/2016,31,10,15.66,74,12.5
51.5004005432,0.0093066005,14:36:4,27/1/2016,31,0,4.59,32,12.99
51.5003890991,0.0093183002,14:36:4,27/1/2016,31,8,2.27,35,12.99
51.5003814697,0.0093333005,14:36:6,27/1/2016,31,65,15.96,91,12.5
51.5003662109,0.0093482999,14:36:7,27/1/2016,31,21,18.99,93,12.5
51.5003585815,0.0093615999,14:36:8,27/1/2016,31,21,17.3,73,12.5
51.5003433227,0.009375,14:36:8,27/1/2016,31,2,9.49,90,12.5
51.5003318786,0.0093900003,14:36:10,27/1/2016,30,4,2.6,23,12.5
51.5003166198,0.0094016008,14:36:11,27/1/2016,30,3,0.76,18,12.5
51.5003089904,0.0094099998,14:36:12,27/1/2016,31,0,2.6,29,12.5
51.5002937316,0.0094250001,14:36:12,27/1/2016,30,11,5.11,53,12.5
51.5002861022,0.0094415998,14:36:14,27/1/2016,30,0,1.69,15,12.5
51.5002670288,0.0094533004,14:36:15,27/1/2016,30,0,0.69,12,12.5
51.50025177,0.0094682998,14:36:16,27/1/2016,31,1,5.02,47,12.5
51.5002441406,0.0094833011,14:36:16,27/1/2016,31,0,1.49,28,12.5
51.5002288818,0.0094950008,14:36:18,27/1/2016,31,0,4.51,42,12.5
51.5002212524,0.0095100002,14:36:19,27/1/2016,31,0,0.62,9,12.5
51.5002098083,0.0095183,14:36:20,27/1/2016,30,3,0.36,7,12.5
51.5001945495,0.0095316009,14:36:20,27/1/2016,32,0,2.21,13,12.5
51.5001869201,0.0095466012,14:36:22,27/1/2016,33,0,0.41,7,12.99
51.5001792907,0.0095615997,14:36:23,27/1/2016,35,0,3.92,124,12.99
51.5001716613,0.0095800008,14:36:24,27/1/2016,37,0,0.98,19,12.99
51.5001640319,0.0095932998,14:36:24,27/1/2016,37,0,0.54,18,12.99
51.5001564025,0.0096050014,14:36:26,27/1/2016,36,0,0.79,26,12.5
51.5001449584,0.0096183004,14:36:27,27/1/2016,34,0,0.69,21,12.5
51.5001373291,0.009630001,14:36:28,27/1/2016,32,4,3.33,28,12.99
51.5001296997,0.0096516008,14:36:28,27/1/2016,31,0,0.49,20,12.99
51.5001144409,0.0096683015,14:36:30,27/1/2016,31,7,5.77,66,12.5
51.5001068115,0.0096833,14:36:31,27/1/2016,31,15,8.95,54,12.5
51.5000991821,0.0096966018,14:36:32,27/1/2016,31,2,3.87,32,12.5
51.500087738,0.0097116003,14:36:32,27/1/2016,31,11,3.09,63,12.5
51.5000724792,0.0097250003,14:36:34,27/1/2016,31,3,3.06,26,12.5
51.5000648498,0.0097399997,14:36:35,27/1/2016,32,3,8.21,43,12.5
51.5000572204,0.0097516002,14:36:36,27/1/2016,32,0,4.57,42,12.5
51.500049591,0.0097616014,14:36:36,27/1/2016,32,0,1.74,20,12.99
51.5000343322,0.0097716007,14:36:38,27/1/2016,32,6,3.05,27,12.5
51.5000228881,0.0097849998,14:36:39,27/1/2016,32,5,19.41,126,12.5
51.5000152587,0.0098000001,14:36:40,27/1/2016,33,5,22.93,135,12.5
51.5000076293,0.0098100004,14:36:40,27/1/2016,33,33,17.44,100,12.5
51.5,0.0098199996,14:36:42,27/1/2016,33,9,12.39,93,12.5
51.4999847412,0.0098299989,14:36:43,27/1/2016,44,0,10.27,70,12.5
51.4999656677,0.0098332996,14:36:44,27/1/2016,41,3,16.24,108,12.5
51.4999580383,0.0098382997,14:36:44,27/1/2016,37,10,25.86,168,12.5
51.4999504089,0.0098450002,14:36:46,27/1/2016,39,5,7.56,46,-6.54
51.4999351501,0.0098500003,14:36:47,27/1/2016,39,6,8.51,34,12.5
51.4999275207,0.0098616008,14:36:48,27/1/2016,39,0,3.78,44,12.5
51.4999198913,0.0098682994,14:36:48,27/1/2016,41,6,9.65,83,12.5
51.4999122619,0.0098766002,14:36:50,27/1/2016,43,0,3.59,46,12.5
51.4998931884,0.0098966007,14:36:51,27/1/2016,43,2,3.12,26,12.5
51.4998779296,0.0099166002,14:36:52,27/1/2016,43,1,5.6,50,12.5
51.4998703002,0.0099283008,14:36:52,27/1/2016,45,4,6.06,63,12.5
51.4998626708,0.0099383001,14:36:54,27/1/2016,58,4,7.53,42,12.5
51.4998435974,0.0099533004,14:36:55,27/1/2016,46,0,2.38,23,12.5
51.499835968,0.0099616003,14:36:56,27/1/2016,40,4,3.34,38,12.5
51.4998283386,0.0099766006,14:36:56,27/1/2016,55,3,1.36,16,12.5
51.4998207092,0.0099882993,14:36:58,27/1/2016,68,4,13.08,186,12.5
51.4998130798,0.0100000011,14:36:59,27/1/2016,58,1,13.64,116,12.5
51.499797821,0.0100133001,14:37:0,27/1/2016,50,1,3.65,41,12.5
51.4997901916,0.0100216007,14:37:0,27/1/2016,46,7,7.43,57,12.5
51.4997901916,0.0100250005,14:37:2,27/1/2016,46,10,6.51,33,12.5
51.4997711181,0.0100349998,14:37:3,27/1/2016,38,0,6.72,219,12.5
51.4997634887,0.0100550007,14:37:4,27/1/2016,58,7,2.13,30,12.5
51.4997558593,0.0100600004,14:37:4,27/1/2016,83,4,10.54,62,12.5
51.4997482299,0.0100665998,14:37:6,27/1/2016,45,2,8.6,54,12.5
51.4997406005,0.0100733006,14:37:7,27/1/2016,34,0,5.28,44,12.5
51.4997406005,0.0100766003,14:37:8,27/1/2016,62,23,1.54,26,12.5
51.4997329711,0.0100916016,14:37:8,27/1/2016,45,0,5.29,34,12.5
51.4997138977,0.0101032996,14:37:10,27/1/2016,35,8,7.79,89,12.5
51.4997138977,0.0101183009,14:37:11,27/1/2016,34,15,1.77,22,12.5
51.4997062683,0.0101233005,14:37:12,27/1/2016,34,11,6.96,37,12.5
51.4996986389,0.0101349997,14:37:12,27/1/2016,35,2,11.52,62,12.5
51.4996910095,0.0101516008,14:37:14,27/1/2016,35,3,8.2,39,12.5
51.4996833801,0.0101633,14:37:15,27/1/2016,33,0,3.37,23,12.5
51.4996757507,0.0101716005,14:37:16,27/1/2016,34,3,1.05,14,12.5
51.4996681213,0.010181601,14:37:16,27/1/2016,34,0,0.94,10,12.5
51.4996566772,0.0101916003,14:37:18,27/1/2016,35,0,5.54,76,12.5
51.4996490478,0.0102033007,14:37:19,27/1/2016,36,0,2.46,53,12.5
51.4996414184,0.0102083003,14:37:20,27/1/2016,35,0,4.27,66,12.5
51.499633789,0.0102149999,14:37:20,27/1/2016,35,7,6.91,125,12.5
51.4996185302,0.0102216005,14:37:22,27/1/2016,36,0,2.19,38,12.5
51.4996109008,0.0102315998,14:37:23,27/1/2016,36,0,2.5,23,12.5
51.4995994567,0.010241599,14:37:24,27/1/2016,36,5,4.32,58,12.5
51.4995841979,0.0102516007,14:37:24,27/1/2016,36,5,4.86,34,12.5
51.4995765686,0.0102616,14:37:26,27/1/2016,35,10,15.42,57,12.5
51.4995689392,0.0102666008,14:37:27,27/1/2016,35,5,9.07,57,12.5
51.4995536804,0.0102766013,14:37:28,27/1/2016,35,3,5.08,46,12.5
51.499546051,0.0102850008,14:37:28,27/1/2016,36,3,4.29,47,12.5
51.499546051,0.0102916002,14:37:30,27/1/2016,36,2,2.26,31,12.5
51.4995346069,0.0102965998,14:37:31,27/1/2016,35,4,8.74,30,12.5
51.4995269775,0.0103100001,14:37:32,27/1/2016,35,16,7.39,69,12.5
51.4995193481,0.0103200006,14:37:32,27/1/2016,35,0,4.32,31,12.5
51.4995117187,0.0103299999,14:37:34,27/1/2016,35,4,2.53,33,12.5
51.4994964599,0.0103400003,14:37:35,27/1/2016,35,1,7.06,44,12.5
51.4994888305,0.0103515994,14:37:36,27/1/2016,36,7,5.27,40,12.5
51.4994773864,0.0103615999,14:37:36,27/1/2016,34,0,7.43,54,12.5
51.499469757,0.0103716003,14:37:38,27/1/2016,36,11,8.11,47,12.5
51.4994621276,0.0103782999,14:37:39,27/1/2016,36,8,8.84,59,12.5
51.4994544982,0.0103900003,14:37:40,27/1/2016,35,13,13.42,97,12.5
51.4994392395,0.0104016005,14:37:40,27/1/2016,36,7,11.76,54,12.5
51.4994316101,0.01041,14:37:42,27/1/2016,36,8,6.44,52,12.5
51.4994239807,0.0104200005,14:37:43,27/1/2016,36,9,10.36,64,12.5
51.4994125366,0.0104366004,14:37:44,27/1/2016,33,21,11.14,48,12.5
51.4993972778,0.0104583013,14:37:44,27/1/2016,34,1,2.86,24,12.5
51.499382019,0.0104800009,14:37:46,27/1/2016,33,2,4.05,25,12.5
51.4993743896,0.0104932999,14:37:47,27/1/2016,33,0,0.98,12,12.5
51.4993667602,0.0105050015,14:37:48,27/1/2016,34,0,1.71,15,12.5
51.4993476867,0.0105183005,14:37:48,27/1/2016,36,7,1.27,21,12.5
51.4993400573,0.0105316007,14:37:50,27/1/2016,35,12,0.76,22,12.5
51.4993247985,0.0105433011,14:37:51,27/1/2016,36,3,8.06,45,12.5
51.4993171691,0.0105533003,14:37:52,27/1/2016,36,23,5.98,44,12.5
51.4993019104,0.0105682992,14:37:52,27/1/2016,38,1,3.7,36,7.62
51.4992904663,0.0105800008,14:37:54,27/1/2016,36,7,8.59,46,12.5
51.4992828369,0.0105900001,14:37:55,27/1/2016,37,0,5.35,95,12.5
51.4992752075,0.0105950009,14:37:56,27/1/2016,37,4,6.32,84,12.5
51.4992675781,0.0106000006,14:37:56,27/1/2016,37,0,4.75,61,12.5
51.4992599487,0.0106116008,14:37:58,27/1/2016,37,1,4.14,38,10.55
51.4992523193,0.0106233,14:37:59,27/1/2016,37,20,5.31,40,12.5
51.4992446899,0.0106350004,14:38:0,27/1/2016,37,6,4.48,24,12.5
51.4992332458,0.0106450009,14:38:0,27/1/2016,37,0,4.12,33,12.5
51.499217987,0.0106565999,14:38:2,27/1/2016,37,1,4.86,45,12.5
51.4992103576,0.0106650006,14:38:3,27/1/2016,36,0,3.4,32,12.5
51.4992027282,0.0106716012,14:38:4,27/1/2016,36,7,3.61,41,12.5
51.4991950988,0.0106783008,14:38:4,27/1/2016,37,0,4.19,32,12.5
51.4991874694,0.0106850004,14:38:6,27/1/2016,37,0,2.53,22,12.5
51.49917984,0.0106966006,14:38:7,27/1/2016,37,0,2.29,27,12.5
51.4991683959,0.0107050001,14:38:8,27/1/2016,38,0,4,27,12.5
51.4991531372,0.0107150006,14:38:8,27/1/2016,38,4,3.31,64,12.5
51.4991455078,0.0107283008,14:38:10,27/1/2016,38,5,6.04,31,12.5
51.4991378784,0.0107383,14:38:11,27/1/2016,38,10,5.32,43,12.5
51.4991226196,0.0107533001,14:38:12,27/1/2016,37,5,2.85,32,12.5
51.4991111755,0.0107683002,14:38:12,27/1/2016,37,3,4.05,39,12.5
51.4990959167,0.0107833003,14:38:14,27/1/2016,37,0,3.63,59,12.5
51.4990882873,0.0107949995,14:38:15,27/1/2016,37,2,3.42,28,12.5
51.4990806579,0.0108082998,14:38:16,27/1/2016,36,0,0.39,15,12.5
51.4990730285,0.0108200001,14:38:16,27/1/2016,36,0,1.15,22,12.5
51.4990653991,0.0108316003,14:38:18,27/1/2016,35,0,3.08,39,12.5
51.4990577697,0.0108415996,14:38:19,27/1/2016,35,0,1.99,46,12.5
51.4990386962,0.0108533012,14:38:20,27/1/2016,35,3,2.44,50,12.5
51.4990386962,0.0108649992,14:38:20,27/1/2016,36,3,9.83,55,12.5
51.4990310668,0.0108750009,14:38:22,27/1/2016,36,0,2.7,28,12.5
51.4990234375,0.0108833003,14:38:23,27/1/2016,36,3,1.82,28,12.5
51.4990158081,0.0108932995,14:38:24,27/1/2016,36,12,1.53,19,12.5
51.4990081787,0.0109000015,14:38:24,27/1/2016,36,1,1.92,20,12.5
51.4989891052,0.0109116005,14:38:26,27/1/2016,37,1,5.87,49,12.5
51.4989814758,0.0109232997,14:38:27,27/1/2016,37,7,12.35,91,12.5
51.498966217,0.0109365999,14:38:28,27/1/2016,36,7,5.21,34,12.5
51.4989585876,0.0109500002,14:38:28,27/1/2016,36,7,9.97,79,12.5
51.4989509582,0.0109600008,14:38:30,27/1/2016,36,0,4.77,28,12.5
51.4989433288,0.01097,14:38:31,27/1/2016,37,0,4.16,35,12.5
51.4989356994,0.0109816002,14:38:32,27/1/2016,38,2,3.2,54,12.5
51.4989166259,0.0109900009,14:38:32,27/1/2016,36,0,2.46,29,12.5
51.4989089965,0.0110016012,14:38:34,27/1/2016,38,0,0.37,14,12.5
51.4989013671,0.0110149991,14:38:35,27/1/2016,38,2,0.08,5,12.5
51.4988937377,0.0110265994,14:38:36,27/1/2016,37,0,0.89,33,12.5
51.498878479,0.0110400009,14:38:36,27/1/2016,37,0,2.22,38,12.5
51.4988670349,0.011055001,14:38:38,27/1/2016,37,1,4.44,48,12.5
51.4988594055,0.0110683,14:38:39,27/1/2016,37,0,2.7,42,12.5
51.4988517761,0.0110782992,14:38:40,27/1/2016,37,5,4.15,21,12.5
51.4988441467,0.0110865998,14:38:40,27/1/2016,38,0,3.07,25,12.5
51.4988365173,0.0110966002,14:38:42,27/1/2016,38,10,3.37,32,12.5
51.4988288879,0.0111083006,14:38:43,27/1/2016,38,0,1.75,25,12.5
51.4988136291,0.0111199998,14:38:44,27/1/2016,38,0,2.46,36,12.5
51.498802185,0.0111300003,14:38:44,27/1/2016,38,1,2.97,28,12.5
51.498802185,0.0111383008,14:38:46,27/1/2016,38,0,1.15,19,12.5
51.4987869262,0.0111500012,14:38:47,27/1/2016,38,7,2.75,20,12.5
51.4987792968,0.0111566007,14:38:48,27/1/2016,38,5,1.82,25,12.5
51.4987716674,0.0111666011,14:38:48,27/1/2016,38,2,5.33,51,12.5
51.4987564086,0.0111766004,14:38:50,27/1/2016,38,1,2.33,41,12.5
51.4987564086,0.0111866009,14:38:51,27/1/2016,38,1,4.58,35,12.5
51.4987373352,0.0111983001,14:38:52,27/1/2016,38,0,1.45,18,12.5
51.4987297058,0.0112083005,14:38:52,27/1/2016,38,0,2.66,23,12.5
51.4987220764,0.0112150001,14:38:54,27/1/2016,39,1,2.54,44,12.5
51.498714447,0.0112249994,14:38:55,27/1/2016,39,0,1.23,22,12.5
51.4987068176,0.0112349998,14:38:56,27/1/2016,39,0,2.47,55,12.5
51.4986915588,0.0112515997,14:38:56,27/1/2016,38,5,4.02,32,12.5
51.4986801147,0.0112665998,14:38:58,27/1/2016,38,7,1.42,32,12.5
51.4986648559,0.0112766015,14:38:59,27/1/2016,38,3,1.6,43,12.5
51.4986572265,0.0112916004,14:39:0,27/1/2016,38,9,3.22,24,9.57
51.4986419677,0.0113083004,14:39:0,27/1/2016,38,3,3.74,34,12.5
51.4986343383,0.0113232994,14:39:2,27/1/2016,39,2,3.33,45,12.5
51.4986228942,0.0113366007,14:39:3,27/1/2016,39,9,3.86,30,12.5
51.4986076354,0.011350001,14:39:4,27/1/2016,41,5,6.11,52,12.5
51.4986000061,0.0113633012,14:39:4,27/1/2016,41,0,2.01,25,12.5
51.4985923767,0.0113716006,14:39:6,27/1/2016,41,0,1.17,21,12.5
51.4985847473,0.0113832998,14:39:7,27/1/2016,40,4,2.72,23,12.5
51.4985771179,0.0113915991,14:39:8,27/1/2016,40,0,1.82,28,12.5
51.4985580444,0.0114066004,14:39:8,27/1/2016,40,0,3.64,27,12.5
51.498550415,0.0114183008,14:39:10,27/1/2016,41,13,2.58,23,12.5
51.4985427856,0.0114333009,14:39:11,27/1/2016,41,5,2.56,31,12.5
51.4985275268,0.011448301,14:39:12,27/1/2016,42,0,0.93,14,12.5
51.498512268,0.0114683008,14:39:12,27/1/2016,41,0,1.04,14,12.5
51.4984931945,0.0114815998,14:39:14,27/1/2016,41,5,2.57,29,12.5
51.4984855651,0.0114916002,14:39:15,27/1/2016,41,1,2.7,48,12.5
51.4984779357,0.0115050005,14:39:16,27/1/2016,41,5,1.77,46,12.5
51.4984703063,0.0115183007,14:39:16,27/1/2016,40,1,3.33,41,12.5
51.498462677,0.0115266001,14:39:18,27/1/2016,41,0,3.7,29,12.5
51.4984550476,0.0115333008,14:39:19,27/1/2016,42,0,1.24,20,12.5
51.4984474182,0.0115416002,14:39:20,27/1/2016,42,0,2.51,31,12.5
51.4984283447,0.0115566003,14:39:20,27/1/2016,41,1,3.23,60,12.5
51.4984207153,0.0115716004,14:39:22,27/1/2016,41,5,1.18,20,12.5
51.4984130859,0.0115816009,14:39:23,27/1/2016,41,0,1.2,33,12.5
51.4984054565,0.0115982997,14:39:24,27/1/2016,41,0,1.49,47,12.5
51.4983978271,0.0116199994,14:39:24,27/1/2016,41,0,2.38,46,12.5
51.4983787536,0.0116400003,14:39:26,27/1/2016,41,1,2.38,21,12.5
51.4983711242,0.0116499996,14:39:27,27/1/2016,42,0,3.51,28,12.5
51.4983634948,0.0116633009,14:39:28,27/1/2016,41,0,1.05,31,12.5
51.4983558654,0.0116716015,14:39:28,27/1/2016,42,0,1.99,17,12.5
51.4983406066,0.0116750001,14:39:30,27/1/2016,41,2,2.38,21,12.5
51.4983329772,0.0116832995,14:39:31,27/1/2016,42,0,1.03,13,12.5
51.4983139038,0.0116900014,14:39:32,27/1/2016,41,0,0.71,17,12.5
51.4983062744,0.0117016005,14:39:32,27/1/2016,42,0,0.31,9,12.5
51.4982910156,0.0117083001,14:39:34,27/1/2016,42,0,3.21,21,12.5
51.4982833862,0.0117233014,14:39:35,27/1/2016,42,0,2.79,41,12.5
51.4982757568,0.0117333006,14:39:36,27/1/2016,41,0,0.88,36,12.5
51.4982681274,0.0117400002,14:39:36,27/1/2016,42,0,1.98,26,12.5
51.4982681274,0.0117482995,14:39:38,27/1/2016,41,0,0.7,22,12.5
51.4982566833,0.0117616009,14:39:39,27/1/2016,41,0,2.27,54,12.5
51.4982566833,0.0117733001,14:39:40,27/1/2016,41,0,1.35,20,12.5
51.4982490539,0.0117800009,14:39:40,27/1/2016,42,0,1.05,12,12.5
51.4982414245,0.0117865991,14:39:42,27/1/2016,42,6,6.12,24,12.5
51.4982414245,0.0117933011,14:39:43,27/1/2016,42,0,1.81,23,12.5
51.4982337951,0.0118000006,14:39:44,27/1/2016,42,0,1.19,18,12.5
51.4982337951,0.0118033003,14:39:44,27/1/2016,42,0,0.31,12,12.5
51.4982261657,0.0118066,14:39:46,27/1/2016,43,0,0.08,2,12.5
51.4982185363,0.0118216013,14:39:47,27/1/2016,43,1,0.51,17,12.5
51.4982185363,0.0118300008,14:39:48,27/1/2016,43,4,3.63,29,12.5
51.4982109069,0.0118332994,14:39:48,27/1/2016,39,2,1.26,18,12.5
51.4982109069,0.0118300008,14:39:50,27/1/2016,38,0,5.34,75,12.5
51.4982032775,0.0118383002,14:39:51,27/1/2016,40,3,1.77,17,12.5
51.4982032775,0.011843301,14:39:52,27/1/2016,40,0,2.19,18,12.5
51.4981918334,0.0118500005,14:39:52,27/1/2016,43,7,1.2,11,12.5
51.4981918334,0.0118765997,14:39:54,27/1/2016,40,2,5.08,26,12.5
51.4981918334,0.011875,14:39:55,27/1/2016,41,0,1.48,15,12.5
51.4981918334,0.0118833005,14:39:56,27/1/2016,40,0,2.37,25,12.5
51.4981918334,0.0118883001,14:39:56,27/1/2016,40,3,1.98,14,12.5
51.4981918334,0.0118949996,14:39:58,27/1/2016,42,0,4.56,45,12.5
51.4981918334,0.0118983006,14:39:59,27/1/2016,43,2,3.5,62,12.5
51.4981918334,0.0119033002,14:40:0,27/1/2016,46,3,1.34,24,12.5
51.4981918334,0.0119149994,14:40:0,27/1/2016,47,2,2.99,43,12.5
51.4981842041,0.0119283008,14:40:2,27/1/2016,45,0,1.79,23,12.5
51.4981842041,0.0119383001,14:40:3,27/1/2016,44,9,3.38,25,12.5
51.4981765747,0.0119483005,14:40:4,27/1/2016,44,0,3.31,29,12.5
51.4981765747,0.0119550001,14:40:4,27/1/2016,43,0,2.71,48,12.5
51.4981689453,0.0119633007,14:40:6,27/1/2016,43,5,2.04,28,12.5
51.4981613159,0.0119750011,14:40:7,27/1/2016,42,1,1.72,33,12.5
51.4981536865,0.0119816005,14:40:8,27/1/2016,43,5,2.49,27,12.5
51.4981536865,0.0119933009,14:40:8,27/1/2016,42,2,3.15,48,12.5
51.498134613,0.0120016002,14:40:10,27/1/2016,42,0,0.83,24,12.5
51.4981269836,0.0120082998,14:40:11,27/1/2016,43,10,2.52,37,12.5
51.4981193542,0.0120200014,14:40:12,27/1/2016,43,1,0.93,16,12.5
51.4981117248,0.0120316004,14:40:12,27/1/2016,42,3,1.21,18,12.5
51.4981040954,0.0120415997,14:40:14,27/1/2016,43,1,2.72,29,12.5
51.498096466,0.0120516002,14:40:15,27/1/2016,43,5,4.13,23,12.5
51.4980888366,0.0120633006,14:40:16,27/1/2016,43,0,5.21,80,12.5
51.4980812072,0.0120732998,14:40:16,27/1/2016,43,14,4.35,82,12.5
51.4980697631,0.0120850014,14:40:18,27/1/2016,42,8,4.07,36,12.5
51.4980621337,0.0120966005,14:40:19,27/1/2016,41,11,16.66,62,12.5
51.498046875,0.0121100008,14:40:20,27/1/2016,40,0,8.29,61,12.5
51.4980392456,0.0121200001,14:40:20,27/1/2016,39,6,5.25,30,12.5
51.4980316162,0.0121415996,14:40:22,27/1/2016,39,9,5.08,37,-11.43
51.4980125427,0.0121566009,14:40:23,27/1/2016,39,11,5.12,39,-0.68
51.4980049133,0.0121666002,14:40:24,27/1/2016,38,0,5.99,114,12.5
51.4979972839,0.0121750009,14:40:24,27/1/2016,38,10,6.38,45,3.71
