latitude,longitude,time,date,light,sound value,sound average,sound peak,temperature, gas, gas average, gas peak, people, cumulative people
25.0433025360,121.5062179565,6:12:55,9/11/2016,182,2,9.63,191,22.75,83.00,83.24,84.00,1,594
25.0432910919,121.5062026977,6:12:56,9/11/2016,179,14,15.08,199,22.75,83.00,83.05,84.00,0,594
25.0432739257,121.5062026977,6:12:57,9/11/2016,376,10,14.06,204,22.75,83.00,83.02,84.00,0,594
25.0432567596,121.5061874389,6:12:58,9/11/2016,326,11,12.10,209,22.75,83.00,83.00,83.00,4,598
25.0432415008,121.5061721801,6:12:59,9/11/2016,335,0,8.82,216,22.75,83.00,83.00,84.00,0,598
25.0432205200,121.5061721801,6:13:0,9/11/2016,285,8,8.02,205,22.75,83.00,83.00,83.00,4,602
25.0432052612,121.5061492919,6:13:1,9/11/2016,216,7,7.67,202,22.75,83.00,83.00,83.00,0,602
25.0431880950,121.5061492919,6:13:2,9/11/2016,145,22,12.20,175,22.75,83.00,83.00,84.00,0,602
25.0431728363,121.5061721801,6:13:3,9/11/2016,144,12,11.08,209,22.75,82.00,82.78,83.00,1,603
25.0431594848,121.5061721801,6:13:4,9/11/2016,154,2,14.54,217,22.75,82.00,82.17,83.00,3,606
25.0431480407,121.5061492919,6:13:5,9/11/2016,152,2,9.41,196,22.75,82.00,82.01,83.00,0,606
25.0431404113,121.5061492919,6:13:6,9/11/2016,110,8,8.16,207,22.75,83.00,82.14,83.00,0,606
25.0431232452,121.5061492919,6:13:7,9/11/2016,75,12,10.79,213,22.75,83.00,83.00,83.00,0,606
25.0431156158,121.5061492919,6:13:8,9/11/2016,76,11,10.99,211,23.24,83.00,83.03,84.00,0,606
25.0430984497,121.5061492919,6:13:9,9/11/2016,93,2,10.46,202,22.75,83.00,82.99,84.00,0,606
25.0430870056,121.5061492919,6:13:10,9/11/2016,151,9,9.97,195,23.24,83.00,83.06,84.00,0,606
25.0430793762,121.5061492919,6:13:11,9/11/2016,100,4,7.05,205,23.24,84.00,83.18,84.00,0,606
25.0430660247,121.5061492919,6:13:12,9/11/2016,76,3,8.87,192,22.75,84.00,84.01,85.00,9,615
25.0430622100,121.5061340332,6:13:13,9/11/2016,88,4,9.07,207,22.75,85.00,84.30,85.00,3,618
25.0430545806,121.5061340332,6:13:14,9/11/2016,148,6,7.92,208,22.75,85.00,84.99,85.00,1,619
25.0430469512,121.5061187744,6:13:15,9/11/2016,160,5,8.90,205,22.75,85.00,85.06,86.00,0,619
25.0430374145,121.5061187744,6:13:16,9/11/2016,130,5,8.43,201,22.75,85.00,85.50,86.00,1,620
25.0430297851,121.5061187744,6:13:17,9/11/2016,134,3,11.14,207,23.24,86.00,85.90,86.00,0,620
25.0430221557,121.5061035156,6:13:18,9/11/2016,121,5,10.35,165,22.75,87.00,86.00,87.00,4,624
25.0430088043,121.5061035156,6:13:19,9/11/2016,102,2,7.45,211,22.75,87.00,86.94,87.00,0,624
25.0429897308,121.5061035156,6:13:20,9/11/2016,48,8,9.65,201,22.75,87.00,86.96,87.00,2,626
25.0429325103,121.5060729980,6:13:21,9/11/2016,39,4,9.44,201,22.75,87.00,87.00,87.00,0,626
25.0429039001,121.5060729980,6:13:22,9/11/2016,38,7,9.11,247,23.24,88.00,87.00,88.00,0,626
25.0428867340,121.5060577392,6:13:23,9/11/2016,38,5,10.28,188,22.75,88.00,87.00,88.00,0,626
25.0428752899,121.5060577392,6:13:24,9/11/2016,44,11,18.23,188,23.24,88.00,87.57,88.00,1,627
25.0428581237,121.5060348510,6:13:25,9/11/2016,42,16,13.59,210,23.24,88.00,87.94,88.00,0,627
25.0428504943,121.5060348510,6:13:26,9/11/2016,41,8,9.62,206,23.24,88.00,88.00,88.00,0,627
25.0428428649,121.5060348510,6:13:27,9/11/2016,42,12,15.21,192,23.24,88.00,87.39,88.00,1,628
25.0428390502,121.5060195922,6:13:28,9/11/2016,40,8,11.78,198,23.24,88.00,87.34,88.00,3,631
25.0428352355,121.5060195922,6:13:29,9/11/2016,39,8,11.29,179,23.24,88.00,87.99,88.00,0,631
25.0428256988,121.5060195922,6:13:30,9/11/2016,36,19,14.89,198,23.24,88.00,88.00,88.00,0,631
25.0428256988,121.5060043334,6:13:31,9/11/2016,37,18,14.47,209,23.24,88.00,88.00,88.00,0,631
25.0428180694,121.5060043334,6:13:32,9/11/2016,40,21,18.24,200,23.24,89.00,88.12,89.00,0,631
25.0428180694,121.5060043334,6:13:33,9/11/2016,38,13,11.31,208,23.24,89.00,89.00,89.00,1,632
25.0428180694,121.5059890747,6:13:34,9/11/2016,34,11,11.29,211,23.24,89.00,89.02,90.00,3,635
25.0428180694,121.5059738159,6:13:35,9/11/2016,33,11,9.15,168,23.24,89.00,89.00,89.00,0,635
25.0428180694,121.5059890747,6:13:36,9/11/2016,28,8,10.27,205,23.24,89.00,89.00,89.00,0,635
25.0428142547,121.5059890747,6:13:37,9/11/2016,28,7,11.26,202,22.75,89.00,88.66,89.00,0,635
25.0428104400,121.5059890747,6:13:38,9/11/2016,27,9,9.12,203,23.24,88.00,88.51,89.00,0,635
25.0428104400,121.5059890747,6:13:39,9/11/2016,26,10,8.12,215,22.75,87.00,87.90,88.00,0,635
25.0428104400,121.5059890747,6:13:40,9/11/2016,27,3,8.97,178,22.75,87.00,87.03,88.00,0,635
25.0428104400,121.5059890747,6:13:41,9/11/2016,27,4,9.35,209,22.75,86.00,86.49,87.00,0,635
25.0428066253,121.5059890747,6:13:42,9/11/2016,27,5,7.66,198,22.75,86.00,86.00,86.00,2,637
25.0428028106,121.5059890747,6:13:43,9/11/2016,26,7,8.82,197,21.78,86.00,86.00,87.00,0,637
25.0428028106,121.5060043334,6:13:44,9/11/2016,27,5,8.66,200,22.27,86.00,85.95,86.00,0,637
25.0427970886,121.5060043334,6:13:45,9/11/2016,27,1,8.44,205,22.75,86.00,86.07,87.00,0,637
25.0427932739,121.5060043334,6:13:46,9/11/2016,29,9,8.52,181,23.24,87.00,86.31,87.00,12,649
