latitude,longitude,time,date,light,sound value,sound average,sound peak,temperature,MQ9 gas average,people,cumulative people
51.5004463195,0.0079283003,14:12:40,18/5/2016,9,7,5.46,26,15.43,754.99,0,9
51.5004386901,0.0079366006,14:12:40,18/5/2016,9,3,6.39,34,15.43,738.61,1,10
51.5004310607,0.0079465999,14:12:42,18/5/2016,9,5,6.29,33,15.43,745.47,0,10
51.5004310607,0.0079483003,14:12:43,18/5/2016,9,5,6.52,26,15.43,740.06,0,10
51.5004310607,0.0079533004,14:12:44,18/5/2016,9,2,5.81,28,15.43,737.88,0,10
51.5004234313,0.0079616003,14:12:44,18/5/2016,9,8,4.66,24,15.43,737.14,0,10
51.5004234313,0.0079716005,14:12:46,18/5/2016,9,6,5.2,27,15.43,733.95,0,10
51.500415802,0.0079800004,14:12:47,18/5/2016,9,1,6.23,30,15.43,730.77,0,10
51.500415802,0.0079883003,14:12:48,18/5/2016,9,3,3.28,18,15.43,729.64,0,10
51.5004081726,0.0079950003,14:12:48,18/5/2016,9,2,5.29,33,15.43,727.23,0,10
51.5004081726,0.0080000009,14:12:50,18/5/2016,9,21,5.63,45,15.43,723.91,0,10
51.5003890991,0.0080100002,14:12:51,18/5/2016,9,0,9.3,41,15.43,721.52,0,10
51.5003890991,0.0080150003,14:12:52,18/5/2016,9,7,4.62,24,15.43,721.9,0,10
51.5003814697,0.0080200004,14:12:52,18/5/2016,9,8,6.9,33,15.43,718.49,0,10
51.5003814697,0.0080282993,14:12:54,18/5/2016,9,3,10.2,34,15.43,721.72,0,10
51.5003662109,0.0080399999,14:12:55,18/5/2016,9,0,5.02,24,15.43,721.51,0,10
51.5003662109,0.0080500011,14:12:56,18/5/2016,9,13,12.19,53,15.43,720.94,0,10
51.5003585815,0.0080599994,14:12:56,18/5/2016,9,4,4.18,23,15.92,722.45,0,10
51.5003585815,0.0080683002,14:12:58,18/5/2016,9,6,10.02,68,15.92,722.6,0,10
51.5003585815,0.0080749998,14:12:59,18/5/2016,9,10,12.39,51,15.92,720.17,0,10
51.5003509521,0.0080816001,14:13:0,18/5/2016,9,5,7.63,28,15.43,722.63,0,10
51.5003433227,0.0080916004,14:13:0,18/5/2016,9,15,7.55,39,15.43,731.7,0,10
51.5003433227,0.0081000003,14:13:2,18/5/2016,9,15,12.58,55,15.43,727.36,0,10
51.5003318786,0.0081066007,14:13:3,18/5/2016,9,8,4.94,25,15.43,732.03,0,10
51.5003242492,0.0081149997,14:13:4,18/5/2016,9,9,7.75,52,15.43,731.43,0,10
51.5003166198,0.0081233005,14:13:4,18/5/2016,9,11,6.99,27,15.92,731.8,0,10
51.5003089904,0.0081333007,14:13:6,18/5/2016,9,10,16.04,45,15.92,726.28,0,10
51.500301361,0.0081433,14:13:7,18/5/2016,9,19,8.65,39,15.43,720.76,0,10
51.500301361,0.0081533012,14:13:8,18/5/2016,9,18,9.33,36,15.43,717.44,0,10
51.5002937316,0.008161601,14:13:8,18/5/2016,9,7,15.07,65,15.43,716.41,0,10
51.5002861022,0.0081716003,14:13:10,18/5/2016,9,13,12.51,46,15.43,710.25,0,10
51.5002784729,0.0081865997,14:13:11,18/5/2016,9,5,12.66,34,15.43,705.36,0,10
51.5002670288,0.0081966009,14:13:12,18/5/2016,9,26,7.91,29,15.43,709.29,0,10
51.5002593994,0.0082082996,14:13:12,18/5/2016,9,33,16.16,44,15.43,707,0,10
51.50025177,0.0082149991,14:13:14,18/5/2016,9,10,8.49,56,15.43,692.26,0,10
51.5002441406,0.0082200002,14:13:15,18/5/2016,9,10,13.59,81,15.43,700.2,0,10
51.5002365112,0.0082250003,14:13:16,18/5/2016,9,10,9.03,42,15.43,703.5,0,10
51.5002288818,0.0082266006,14:13:16,18/5/2016,9,11,9.34,42,14.94,701.01,0,10
51.5002365112,0.0082250003,14:13:18,18/5/2016,9,6,10.25,50,14.94,701.3,0,10
51.5002365112,0.0082232999,14:13:19,18/5/2016,9,5,8.26,33,14.94,697.96,0,10
51.5002288818,0.008228301,14:13:20,18/5/2016,9,2,10.26,40,14.94,699.03,0,10
51.5002288818,0.0082350006,14:13:20,18/5/2016,9,3,8.23,30,14.94,695.07,0,10
51.5002288818,0.0082399997,14:13:22,18/5/2016,9,4,6.78,43,14.94,696.54,0,10
51.5002288818,0.0082449998,14:13:23,18/5/2016,9,21,8.09,31,15.43,697.43,0,10
51.5002212524,0.008249999,14:13:24,18/5/2016,9,7,11.97,60,15.43,698.81,0,10
51.5002098083,0.0082532997,14:13:24,18/5/2016,9,1,5.88,30,15.43,703.98,0,10
51.5002021789,0.0082532997,14:13:26,18/5/2016,9,9,4.61,27,15.43,702.98,1,11
51.5001869201,0.0082550001,14:13:27,18/5/2016,9,0,9.15,37,15.43,695.37,0,11
51.5001869201,0.0082565994,14:13:28,18/5/2016,9,0,3.22,18,15.43,686.51,0,11
51.5001792907,0.0082449998,14:13:28,18/5/2016,9,3,2.61,16,15.43,684.05,0,11
51.5001716613,0.0082350006,14:13:30,18/5/2016,10,5,2.25,16,15.43,680.02,0,11
51.5001640319,0.0082300004,14:13:31,18/5/2016,10,8,3.03,27,15.43,678.77,0,11
51.5001564025,0.0082232999,14:13:32,18/5/2016,10,0,2.52,18,15.43,678.54,0,11
51.5001640319,0.00821,14:13:32,18/5/2016,10,0,13.08,78,15.43,677.18,0,11
51.5001564025,0.0082016,14:13:34,18/5/2016,10,10,7.94,38,15.43,678.74,0,11
51.5001449584,0.0081916007,14:13:35,18/5/2016,9,14,7.13,33,15.43,681.07,0,11
51.5001373291,0.0081800003,14:13:36,18/5/2016,9,6,3.26,21,15.43,683.68,0,11
51.5001220703,0.0081732997,14:13:36,18/5/2016,10,6,4.57,22,15.43,682.02,0,11
51.5001144409,0.0081599998,14:13:38,18/5/2016,10,0,6.11,33,15.43,676.86,0,11
51.5001144409,0.0081499996,14:13:39,18/5/2016,9,0,2.16,16,15.43,672.02,0,11
51.5000991821,0.0081400003,14:13:40,18/5/2016,10,0,3.09,28,15.43,666.36,0,11
51.5000991821,0.0081216011,14:13:40,18/5/2016,10,14,4.02,38,15.43,662.39,0,11
51.500087738,0.0081066007,14:13:42,18/5/2016,10,2,2.21,16,15.43,663.68,0,11
51.5000801086,0.0080933008,14:13:43,18/5/2016,9,0,0.89,8,15.43,661.13,0,11
51.5000801086,0.0080799999,14:13:44,18/5/2016,9,0,2.42,22,15.43,658.12,0,11
51.5000724792,0.0080700006,14:13:44,18/5/2016,10,0,1.04,12,15.43,658.03,0,11
51.5000724792,0.0080583009,14:13:46,18/5/2016,10,0,0.65,9,15.43,657.14,0,11
51.5000724792,0.0080466003,14:13:47,18/5/2016,10,0,3.36,24,15.43,659.47,0,11
51.5000724792,0.0080350008,14:13:48,18/5/2016,10,0,2.25,22,15.43,657.42,0,11
51.5000648498,0.0080166006,14:13:48,18/5/2016,10,1,4.83,46,15.43,658.43,0,11
51.5000648498,0.0079966001,14:13:50,18/5/2016,10,0,1.03,10,15.43,662.77,0,11
51.5000572204,0.0079815998,14:13:51,18/5/2016,10,0,0.29,8,15.43,662.67,0,11
51.500049591,0.0079649996,14:13:52,18/5/2016,10,1,0.32,9,15.43,660.72,0,11
51.500049591,0.0079500007,14:13:52,18/5/2016,9,0,0.26,6,15.43,658.87,0,11
51.5000419616,0.0079350004,14:13:54,18/5/2016,10,0,0.34,9,15.43,654.22,0,11
51.5000343322,0.0079233002,14:13:55,18/5/2016,11,4,3.18,23,15.43,651.76,0,11
51.5000076293,0.0079182996,14:13:56,18/5/2016,11,26,6.26,60,15.43,654.36,0,11
51.5000076293,0.0079383001,14:13:56,18/5/2016,10,6,5.91,43,15.43,649.52,0,11
51.5,0.0079516005,14:13:58,18/5/2016,9,0,2.84,32,15.43,655.55,0,11
51.4999923706,0.0079483003,14:13:59,18/5/2016,10,0,0.37,7,15.43,652.36,0,11
51.4999847412,0.0079616003,14:14:0,18/5/2016,11,0,0.65,12,15.43,653.99,0,11
51.4999847412,0.00796,14:14:0,18/5/2016,11,0,0.33,7,15.43,661.75,0,11
51.4999847412,0.0079566001,14:14:2,18/5/2016,11,0,0.58,9,15.43,664.16,0,11
51.4999847412,0.0079550004,14:14:3,18/5/2016,11,0,0.34,11,15.43,663.35,0,11
51.4999771118,0.0079516005,14:14:4,18/5/2016,9,0,0.89,12,15.43,656.71,0,11
51.4999771118,0.0079465999,14:14:4,18/5/2016,9,1,0.25,7,15.43,655.06,0,11
51.4999771118,0.0079450006,14:14:6,18/5/2016,9,0,0.34,10,15.43,654.13,0,11
51.4999847412,0.0079433012,14:14:7,18/5/2016,9,2,1.45,17,15.43,666.04,0,11
51.4999847412,0.0079450006,14:14:8,18/5/2016,10,0,0.3,8,15.43,664.74,0,11
51.4999847412,0.0079465999,14:14:8,18/5/2016,10,0,0.59,8,15.43,664.26,0,11
51.4999847412,0.0079533004,14:14:10,18/5/2016,9,0,0.34,6,15.43,663.8,0,11
51.4999771118,0.0079533004,14:14:11,18/5/2016,9,0,0.31,8,15.43,664.22,0,11
51.4999771118,0.0079566001,14:14:12,18/5/2016,9,0,0.41,7,15.43,658.2,0,11
51.4999771118,0.0079566001,14:14:12,18/5/2016,10,0,0.13,5,15.43,653.5,0,11
51.4999847412,0.0079550004,14:14:14,18/5/2016,10,0,0.27,9,15.43,652.6,0,11
51.4999847412,0.0079583001,14:14:15,18/5/2016,10,0,0.16,7,15.43,652.31,0,11
51.4999847412,0.0079583001,14:14:16,18/5/2016,10,0,0.51,12,15.43,652.16,0,11
51.4999847412,0.0079583001,14:14:16,18/5/2016,10,0,0.53,7,15.43,662.78,0,11
51.4999847412,0.0079566001,14:14:18,18/5/2016,10,0,1.45,9,15.43,662.49,0,11
51.4999923706,0.0079500007,14:14:19,18/5/2016,10,0,0.21,6,15.43,663.72,0,11
51.5,0.0079483003,14:14:20,18/5/2016,10,0,0.12,6,15.43,663.89,0,11
51.5,0.0079500007,14:14:20,18/5/2016,10,2,1.37,10,15.43,656.87,0,11
51.4999923706,0.0079483003,14:14:22,18/5/2016,11,0,0.73,11,15.43,646.17,0,11
51.4999923706,0.0079450006,14:14:23,18/5/2016,10,0,1.05,11,15.43,649.78,0,11
51.4999923706,0.0079433012,14:14:24,18/5/2016,10,0,1.32,15,15.43,658.25,0,11
51.4999923706,0.0079433012,14:14:24,18/5/2016,10,6,1.82,17,15.43,662.22,0,11
51.4999847412,0.0079450006,14:14:26,18/5/2016,10,0,0.67,10,15.43,661.85,0,11
51.4999847412,0.0079415998,14:14:27,18/5/2016,10,0,1.24,14,15.43,660.84,0,11
51.4999923706,0.0079415998,14:14:28,18/5/2016,10,0,0.73,13,15.43,660.57,0,11
51.4999923706,0.0079415998,14:14:28,18/5/2016,11,0,0.42,7,15.43,660.57,0,11
51.4999923706,0.0079433012,14:14:30,18/5/2016,11,0,0.61,7,15.43,660.29,0,11
51.4999923706,0.0079433012,14:14:31,18/5/2016,11,0,0.5,7,15.43,661.74,0,11
51.4999923706,0.0079465999,14:14:32,18/5/2016,10,2,3.34,19,15.43,655.35,0,11
51.4999923706,0.0079465999,14:14:32,18/5/2016,10,1,0.78,10,15.43,661.56,0,11
51.4999923706,0.0079483003,14:14:34,18/5/2016,10,0,0.18,5,15.43,661.64,0,11
51.4999923706,0.0079483003,14:14:35,18/5/2016,10,7,7.74,45,15.43,661.49,0,11
51.4999923706,0.0079483003,14:14:36,18/5/2016,10,10,9.41,67,15.43,660.9,0,11
51.4999923706,0.0079483003,14:14:36,18/5/2016,10,16,12.99,79,15.43,660.11,0,11
51.4999923706,0.0079483003,14:14:38,18/5/2016,10,0,1.96,19,15.43,659.84,0,11
51.4999923706,0.0079465999,14:14:39,18/5/2016,10,0,0.87,26,15.43,659.95,0,11
51.4999923706,0.0079465999,14:14:40,18/5/2016,10,0,1.03,11,15.43,660.33,0,11
51.4999923706,0.0079450006,14:14:40,18/5/2016,10,0,4.05,28,15.43,660.65,0,11
51.4999923706,0.0079450006,14:14:42,18/5/2016,10,0,1.16,15,15.43,651.18,0,11
51.4999923706,0.0079450006,14:14:43,18/5/2016,10,3,1.29,15,15.43,654.07,0,11
51.4999923706,0.0079450006,14:14:44,18/5/2016,10,0,1.3,13,15.43,653.59,0,11
51.4999923706,0.0079433012,14:14:44,18/5/2016,10,0,2.55,20,15.43,652.71,0,11
51.4999923706,0.0079433012,14:14:46,18/5/2016,9,1,0.98,12,15.43,648.88,0,11
51.4999923706,0.0079433012,14:14:47,18/5/2016,9,0,1.55,17,15.43,646.53,0,11
51.4999923706,0.0079433012,14:14:48,18/5/2016,9,8,1.83,19,15.43,651.17,0,11
51.4999923706,0.0079433012,14:14:48,18/5/2016,9,8,4.15,27,15.43,643.9,0,11
51.4999923706,0.0079433012,14:14:50,18/5/2016,9,3,6.67,37,15.43,642.95,0,11
51.4999923706,0.0079415998,14:14:51,18/5/2016,9,0,1.49,16,15.43,642.87,0,11
51.4999923706,0.0079400005,14:14:52,18/5/2016,10,0,1.21,15,15.43,645.71,0,11
51.4999923706,0.0079400005,14:14:52,18/5/2016,10,1,5.13,28,15.43,642.37,0,11
51.4999923706,0.0079400005,14:14:54,18/5/2016,10,4,1.67,16,15.43,641.04,0,11
51.4999923706,0.0079415998,14:14:55,18/5/2016,9,1,6.2,28,15.43,632.99,0,11
51.4999847412,0.0079415998,14:14:56,18/5/2016,9,14,7.53,63,15.43,623.85,0,11
51.4999847412,0.0079433012,14:14:56,18/5/2016,10,2,8.44,58,15.43,620.9,0,11
51.4999847412,0.0079433012,14:14:58,18/5/2016,10,0,4.63,55,15.43,620.78,0,11
51.4999847412,0.0079415998,14:14:59,18/5/2016,10,7,9.12,68,15.43,622.27,0,11
51.4999847412,0.0079415998,14:15:0,18/5/2016,9,19,23.76,87,15.43,622.05,0,11
51.4999847412,0.0079415998,14:15:0,18/5/2016,10,8,9.79,50,15.43,623.39,0,11
51.4999847412,0.0079383001,14:15:2,18/5/2016,10,1,2.44,34,15.43,625.45,0,11
51.4999771118,0.0079366006,14:15:3,18/5/2016,10,4,3.09,24,15.43,627.44,0,11
51.4999771118,0.0079366006,14:15:4,18/5/2016,10,0,1.24,15,15.43,624.73,0,11
51.4999771118,0.0079366006,14:15:4,18/5/2016,10,0,0.61,10,15.43,622.2,0,11
51.4999771118,0.0079366006,14:15:6,18/5/2016,10,2,2.5,21,15.43,620.89,0,11
51.4999771118,0.0079366006,14:15:7,18/5/2016,10,0,3.37,46,15.43,618.43,0,11
51.4999771118,0.0079366006,14:15:8,18/5/2016,10,0,1.05,11,15.43,617.26,0,11
51.4999771118,0.0079366006,14:15:8,18/5/2016,10,0,0.81,11,15.43,616.46,0,11
51.4999771118,0.0079366006,14:15:10,18/5/2016,10,0,3.66,25,15.43,616.73,0,11
51.4999771118,0.0079366006,14:15:11,18/5/2016,10,0,4.33,23,15.43,617.9,0,11
51.4999656677,0.0079366006,14:15:12,18/5/2016,10,1,2.57,17,15.43,648.29,0,11
51.4999656677,0.0079366006,14:15:12,18/5/2016,10,0,1.9,17,15.43,648.53,0,11
51.4999656677,0.0079366006,14:15:14,18/5/2016,10,3,0.67,7,15.43,649.05,0,11
51.4999656677,0.0079366006,14:15:15,18/5/2016,10,1,1.48,14,15.43,631.25,0,11
51.4999656677,0.0079366006,14:15:16,18/5/2016,12,2,2.38,17,15.43,640.28,0,11
51.4999656677,0.0079350004,14:15:16,18/5/2016,12,16,8.45,69,15.43,641.43,0,11
51.4999656677,0.0079350004,14:15:18,18/5/2016,12,16,12.7,42,15.43,640.5,0,11
51.4999656677,0.0079350004,14:15:19,18/5/2016,12,15,12.96,43,15.43,640.8,0,11
51.4999656677,0.0079350004,14:15:20,18/5/2016,10,14,19.04,59,15.43,641.99,0,11
51.4999656677,0.0079366006,14:15:20,18/5/2016,11,23,8.67,36,15.43,643.16,0,11
51.4999656677,0.0079383001,14:15:22,18/5/2016,12,1,8.11,27,15.43,643.98,0,11
51.4999656677,0.0079483003,14:15:23,18/5/2016,11,3,3.99,32,15.43,644.91,0,11
51.4999771118,0.0079566001,14:15:24,18/5/2016,11,6,2.99,23,15.43,646.44,0,11
51.4999771118,0.0079682998,14:15:24,18/5/2016,11,3,3.26,20,15.43,647.66,0,11
51.4999847412,0.007978301,14:15:26,18/5/2016,11,2,4.46,21,15.43,647.57,0,11
51.4999923706,0.0079899997,14:15:27,18/5/2016,11,3,4.79,24,15.43,648.32,0,11
51.5000076293,0.0080033006,14:15:28,18/5/2016,11,7,6.66,25,15.92,649.43,0,11
51.5000076293,0.008018301,14:15:28,18/5/2016,10,1,10.37,41,15.92,649.72,0,11
51.5000228881,0.0080300006,14:15:30,18/5/2016,10,1,8.65,31,15.92,650.88,0,11
51.5000343322,0.0080466003,14:15:31,18/5/2016,11,31,8.6,31,15.43,651.23,0,11
51.5000419616,0.0080599994,14:15:32,18/5/2016,11,1,4.05,29,15.92,652.23,0,11
51.5000572204,0.0080733003,14:15:32,18/5/2016,11,0,2.46,20,15.92,650.66,0,11
51.5000648498,0.0080882997,14:15:34,18/5/2016,11,2,6.25,58,15.92,629.9,0,11
51.5000724792,0.0081066007,14:15:35,18/5/2016,11,0,2.71,15,15.92,633.8,0,11
51.5000801086,0.0081233005,14:15:36,18/5/2016,11,4,3.56,22,15.92,645.66,0,11
51.5000991821,0.0081400003,14:15:36,18/5/2016,11,4,2.78,19,15.92,650.58,0,11
51.5001068115,0.0081533012,14:15:38,18/5/2016,12,0,3.33,27,15.92,643.18,0,11
51.5001144409,0.0081683006,14:15:39,18/5/2016,12,4,1.71,13,15.92,652.91,0,11
51.5001220703,0.0081849994,14:15:40,18/5/2016,12,0,3.33,22,15.92,652.99,0,11
51.5001296997,0.0082000007,14:15:40,18/5/2016,12,5,2.36,16,15.92,652.59,0,11
51.5001373291,0.0082132997,14:15:42,18/5/2016,12,5,2.9,26,15.92,654.03,0,11
51.5001449584,0.0082300004,14:15:43,18/5/2016,12,11,3.75,21,15.92,652.73,0,11
51.5001640319,0.0082416,14:15:44,18/5/2016,12,1,4.15,27,15.92,655.06,0,11
51.5001716613,0.0082550001,14:15:44,18/5/2016,12,9,5.86,25,15.92,653.82,0,11
51.5001716613,0.0082683,14:15:46,18/5/2016,12,0,7.36,36,15.92,654.69,0,11
51.5001869201,0.0082782993,14:15:47,18/5/2016,12,10,4.96,25,15.92,656.94,0,11
51.5001945495,0.0082782993,14:15:48,18/5/2016,11,3,5.15,26,15.92,656.08,0,11
51.5002021789,0.0082799997,14:15:48,18/5/2016,11,7,5.86,31,15.92,649.54,0,11
51.5002098083,0.0082715997,14:15:50,18/5/2016,11,7,6.03,26,15.92,645.87,0,11
51.5002098083,0.0082666006,14:15:51,18/5/2016,11,12,10.9,39,15.92,638.14,0,11
51.5002212524,0.0082616004,14:15:52,18/5/2016,12,17,12.87,41,15.92,634.29,0,11
51.5002288818,0.0082583007,14:15:52,18/5/2016,12,13,11.19,38,15.92,634.61,0,11
51.5002441406,0.0082532997,14:15:54,18/5/2016,12,7,11.35,38,15.92,635.12,0,11
51.5002593994,0.008249999,14:15:55,18/5/2016,12,18,13.82,38,15.92,635.79,0,11
51.5002670288,0.0082482995,14:15:56,18/5/2016,12,20,20.13,56,15.92,635.4,0,11
51.5002784729,0.008249999,14:15:56,18/5/2016,13,30,20.37,63,15.92,636.43,0,11
51.5002861022,0.008249999,14:15:58,18/5/2016,14,28,20.74,60,15.92,637.31,0,11
51.5002861022,0.0082482995,14:15:59,18/5/2016,14,15,21.33,70,15.92,637.3,0,11
51.5002861022,0.0082449998,14:16:0,18/5/2016,12,13,15.77,53,15.92,636.25,0,11
51.5002861022,0.0082350006,14:16:0,18/5/2016,12,8,15.82,57,15.92,635.35,0,11
51.5002937316,0.0082315998,14:16:2,18/5/2016,12,18,14.56,41,15.92,634.78,0,11
51.500301361,0.0082266006,14:16:3,18/5/2016,11,42,15.49,47,15.92,633.59,0,11
51.500301361,0.0082266006,14:16:4,18/5/2016,11,20,12.73,42,15.92,634.82,0,11
51.5003089904,0.0082250003,14:16:4,18/5/2016,11,10,9.06,34,15.92,636.03,0,11
51.5003089904,0.0082182998,14:16:6,18/5/2016,11,11,9.39,30,15.92,637.36,0,11
51.5003089904,0.0082116012,14:16:7,18/5/2016,11,0,7.35,27,15.92,646.02,0,11
51.5003089904,0.0082082996,14:16:8,18/5/2016,11,4,7.62,38,15.92,639.01,0,11
51.500301361,0.0082049999,14:16:8,18/5/2016,12,8,6.87,40,15.92,636.59,0,11
51.5003089904,0.0081983003,14:16:10,18/5/2016,11,13,11.35,38,15.92,634.71,0,11
51.5003089904,0.0081933002,14:16:11,18/5/2016,12,14,9.93,39,15.92,640.63,0,11
51.5003089904,0.0081849994,14:16:12,18/5/2016,12,9,6.45,28,15.92,632.76,0,11
51.5003089904,0.0081782999,14:16:12,18/5/2016,12,6,7.29,24,15.92,633.68,0,11
51.5003089904,0.0081683006,14:16:14,18/5/2016,12,1,5.67,30,15.92,635.48,0,11
51.5003166198,0.0081566009,14:16:15,18/5/2016,12,2,7.24,33,15.92,637.61,0,11
51.5003166198,0.0081499996,14:16:16,18/5/2016,12,3,6.4,32,15.92,635.92,0,11
51.5003166198,0.0081449995,14:16:16,18/5/2016,13,7,7.5,32,15.92,648.49,0,11
51.5003242492,0.0081316003,14:16:18,18/5/2016,12,12,7.06,28,15.92,634.6,0,11
51.5003242492,0.0081216011,14:16:19,18/5/2016,12,5,7.52,29,15.92,646.34,0,11
51.5003433227,0.0081033,14:16:20,18/5/2016,12,6,5.75,29,15.92,646.62,0,11
51.5003585815,0.0080916004,14:16:20,18/5/2016,12,9,4.4,24,15.92,646.09,0,11
51.5003662109,0.0080816001,14:16:22,18/5/2016,12,5,2.84,23,15.92,639.64,0,11
51.5003738403,0.0080749998,14:16:23,18/5/2016,12,1,3.77,27,15.92,640.57,0,11
51.5003814697,0.0080683002,14:16:24,18/5/2016,12,5,3.96,25,15.92,642.9,0,11
51.5003814697,0.0080683002,14:16:24,18/5/2016,12,12,4.52,26,15.92,643.52,0,11
51.5003814697,0.0080749998,14:16:26,18/5/2016,12,4,4.93,26,15.92,644.78,0,11
51.5003890991,0.0080799999,14:16:27,18/5/2016,12,3,4.19,25,15.92,646.2,0,11
51.5003890991,0.0080833005,14:16:28,18/5/2016,12,7,4.58,28,15.92,645.82,0,11
51.5003890991,0.0080783004,14:16:28,18/5/2016,13,8,3.49,22,15.92,645.68,0,11
51.5003890991,0.0080749998,14:16:30,18/5/2016,12,5,3.76,24,15.92,646.46,0,11
51.5003890991,0.0080733003,14:16:31,18/5/2016,12,1,2.85,21,15.92,646.81,0,11
51.5003890991,0.0080666007,14:16:32,18/5/2016,12,0,3.56,23,15.92,647.34,0,11
51.5003890991,0.0080566005,14:16:32,18/5/2016,12,0,3.93,30,15.92,646.43,0,11
51.5004005432,0.0080466003,14:16:34,18/5/2016,12,1,3.85,24,15.92,626.22,0,11
51.5004081726,0.0080333003,14:16:35,18/5/2016,12,5,4.09,21,15.92,641.9,0,11
51.500415802,0.0080266008,14:16:36,18/5/2016,12,2,2.59,19,15.92,642.82,0,11
51.500415802,0.0080233001,14:16:36,18/5/2016,12,3,4.03,38,15.92,626.84,0,11
51.500415802,0.0080166006,14:16:38,18/5/2016,12,1,5.29,27,15.92,634.46,0,11
51.5004234313,0.0080116004,14:16:39,18/5/2016,12,13,4.65,29,15.92,635.92,0,11
51.5004310607,0.0080050001,14:16:40,18/5/2016,12,1,5.93,27,15.92,636.7,0,11
51.5004310607,0.0080016002,14:16:40,18/5/2016,12,5,4.6,23,15.92,637.47,0,11
51.5004310607,0.0079966001,14:16:42,18/5/2016,12,1,2.34,19,15.92,637.64,0,11
51.5004386901,0.0079916,14:16:43,18/5/2016,12,1,3.38,26,15.92,638.37,0,11
51.5004463195,0.0079833002,14:16:44,18/5/2016,12,3,2.95,28,15.92,639.57,0,11
51.5004463195,0.0079766006,14:16:44,18/5/2016,12,6,3.07,23,15.92,643.46,0,11
51.500465393,0.0079682998,14:16:46,18/5/2016,12,7,3.51,26,15.92,645.94,0,11
51.500465393,0.0079633002,14:16:47,18/5/2016,12,7,2.88,20,15.92,647,0,11
51.5004730224,0.0079550004,14:16:48,18/5/2016,12,7,3.53,21,15.43,649.97,0,11
51.5004806518,0.0079533004,14:16:48,18/5/2016,12,3,4.4,26,15.43,651.09,0,11
51.5004806518,0.0079500007,14:16:50,18/5/2016,12,4,9.57,52,15.43,651.66,0,11
51.5004882812,0.0079400005,14:16:51,18/5/2016,12,5,5.93,27,15.43,651.39,0,11
51.5004959106,0.0079366006,14:16:52,18/5/2016,12,7,7.48,33,15.43,653.57,0,11
51.50050354,0.0079333,14:16:52,18/5/2016,13,9,11.44,50,15.43,660.03,0,11
51.50050354,0.0079265999,14:16:54,18/5/2016,13,0,2.69,18,15.43,659.7,0,11
51.5005111694,0.0079200005,14:16:55,18/5/2016,13,13,5.28,27,15.43,656.8,0,11
51.5005111694,0.0079150009,14:16:56,18/5/2016,12,2,5.86,27,15.43,656.86,0,11
51.5005111694,0.0079083003,14:16:56,18/5/2016,11,1,6.91,44,15.43,657.58,0,11
51.5005226135,0.0079016008,14:16:58,18/5/2016,12,2,3.19,20,15.43,659.82,0,11
51.5005226135,0.0078983001,14:16:59,18/5/2016,12,0,1.95,16,15.43,662.5,0,11
51.5005226135,0.0078933,14:17:0,18/5/2016,13,6,10.59,50,15.43,659.99,0,11
51.5005302429,0.0078883004,14:17:0,18/5/2016,13,1,6.79,35,15.43,658.42,0,11
51.5005302429,0.0078866004,14:17:2,18/5/2016,12,19,8.84,52,15.43,657.88,0,11
51.5005302429,0.0078782997,14:17:3,18/5/2016,12,0,3.21,23,15.92,657.74,0,11
51.5005378723,0.0078716011,14:17:4,18/5/2016,13,3,2.56,19,15.43,657.56,0,11
51.5005378723,0.0078666,14:17:4,18/5/2016,14,1,2.47,17,15.43,656.63,0,11
51.5005455017,0.0078600001,14:17:6,18/5/2016,14,7,2.09,22,15.92,654.26,0,11
51.5005531311,0.0078549995,14:17:7,18/5/2016,13,2,10.03,55,15.43,654.37,0,11
51.5005531311,0.0078516001,14:17:8,18/5/2016,13,2,2.02,19,15.43,655.14,0,11
51.5005531311,0.0078500003,14:17:8,18/5/2016,13,14,11.71,57,15.43,654.63,0,11
51.5005531311,0.0078516001,14:17:10,18/5/2016,13,0,3.97,37,15.43,654.53,0,11
51.5005683898,0.0078450002,14:17:11,18/5/2016,13,0,3.79,31,15.92,654.67,0,11
51.5005760192,0.0078383007,14:17:12,18/5/2016,13,0,6.74,30,15.43,654.55,0,11
51.5005760192,0.007835,14:17:12,18/5/2016,13,0,6.7,46,15.43,656.35,0,11
51.5005874633,0.0078282999,14:17:14,18/5/2016,13,1,1.38,12,15.43,654.16,0,11
51.5005950927,0.0078233003,14:17:15,18/5/2016,13,5,2.24,22,15.43,662.89,0,11
51.5006027221,0.0078166007,14:17:16,18/5/2016,13,5,5.92,31,15.43,653.33,0,11
51.5006027221,0.0078099994,14:17:16,18/5/2016,12,1,2.83,18,15.43,654.23,0,11
51.5006103515,0.0078032999,14:17:18,18/5/2016,12,1,2.53,18,15.43,669.42,0,11
51.5006103515,0.0077966003,14:17:19,18/5/2016,13,1,5.46,26,15.43,661.6,0,11
51.5006179809,0.0077916002,14:17:20,18/5/2016,13,0,2.99,20,15.43,661.35,0,11
51.5006179809,0.0077850008,14:17:20,18/5/2016,13,2,4.11,48,15.43,660.68,0,11
51.5006179809,0.0077799997,14:17:22,18/5/2016,12,8,10.72,58,15.43,659.06,0,11
51.5006179809,0.0077750005,14:17:23,18/5/2016,13,7,8.52,41,15.43,657.81,0,11
51.5006256103,0.0077683,14:17:24,18/5/2016,12,3,2.86,30,15.43,656.92,0,11
