$GPRMC,123625.000,A,5130.1631,N,00000.3563,E,1.66,337.88,220616,,,A*69,51.5027198791,0.0059383001,12:36:25,22/6/2016,14,53,41.43,452,26.66,516.48,0,1
$GPRMC,123626.000,A,5130.1635,N,00000.3560,E,1.82,339.62,220616,,,A*6D,51.5027275085,0.0059333000,12:36:26,22/6/2016,14,44,38.97,362,26.17,517.55,0,1
$GPRMC,123627.000,A,5130.1640,N,00000.3558,E,2.27,347.99,220616,,,A*64,51.5027351379,0.0059299998,12:36:27,22/6/2016,14,35,39.31,331,26.17,518.91,0,1
$GPRMC,123628.000,A,5130.1648,N,00000.3559,E,2.43,6.02,220616,,,A*64,51.5027503967,0.0059316005,12:36:28,22/6/2016,14,28,37.69,349,26.66,514.49,0,1
$GPRMC,123629.000,A,5130.1658,N,00000.3561,E,2.65,1.05,220616,,,A*6B,51.5027656555,0.0059350004,12:36:29,22/6/2016,14,43,39.98,312,26.66,512.78,0,1
$GPRMC,123630.000,A,5130.1663,N,00000.3559,E,2.28,0.56,220616,,,A*6E,51.5027732849,0.0059316005,12:36:30,22/6/2016,14,45,38.42,334,26.17,518.00,0,1
$GPRMC,123631.000,A,5130.1668,N,00000.3560,E,1.85,11.81,220616,,,A*50,51.5027847290,0.0059333000,12:36:31,22/6/2016,14,44,37.52,338,26.17,516.31,0,1
$GPRMC,123632.000,A,5130.1674,N,00000.3563,E,1.49,14.74,220616,,,A*52,51.5027923583,0.0059383001,12:36:32,22/6/2016,14,28,36.22,338,26.17,514.45,0,1
$GPRMC,123633.000,A,5130.1682,N,00000.3562,E,1.66,346.21,220616,,,A*62,51.5027999877,0.0059365997,12:36:33,22/6/2016,14,41,41.23,278,26.17,520.92,0,1
$GPRMC,123634.000,A,5130.1690,N,00000.3560,E,1.74,340.66,220616,,,A*62,51.5028152465,0.0059333000,12:36:34,22/6/2016,14,37,39.55,334,26.17,516.80,0,1
$GPRMC,123635.000,A,5130.1697,N,00000.3561,E,1.32,353.82,220616,,,A*6F,51.5028305053,0.0059350004,12:36:35,22/6/2016,14,44,37.54,327,26.66,512.89,0,1
$GPRMC,123636.000,A,5130.1698,N,00000.3563,E,1.06,38.56,220616,,,A*51,51.5028305053,0.0059383001,12:36:36,22/6/2016,14,35,42.65,318,26.66,517.97,2,3
$GPRMC,123637.000,A,5130.1702,N,00000.3567,E,1.41,66.54,220616,,,A*5C,51.5028419494,0.0059450001,12:36:37,22/6/2016,13,29,40.22,361,26.66,516.53,1,4
$GPRMC,123638.000,A,5130.1704,N,00000.3573,E,1.73,77.86,220616,,,A*5E,51.5028419494,0.0059549999,12:36:38,22/6/2016,13,62,38.59,341,26.17,517.58,0,4
$GPRMC,123639.000,A,5130.1705,N,00000.3581,E,1.81,84.46,220616,,,A*5E,51.5028419494,0.0059682998,12:36:39,22/6/2016,14,48,41.31,351,26.17,515.98,0,4
