latitude,longitude,time,date,MQ135 value 0-1024,MQ135 average,MQ135 peak,MQ2 value," MQ2 average"," MQ2 peak"," dust pcs/0.01cf",CO2 ppm,CO ppm
51.4996337890,-0.0020350000,13:41:58,20/10/2016,113.00,113.01,114.00,75.00,75.00,75.00,8735.98,221,0.01857085
51.4996185302,-0.0020350000,13:41:59,20/10/2016,113.00,113.00,113.00,75.00,74.98,75.00,8735.98,221,0.018563258
51.4995994567,-0.0020316002,13:42:0,20/10/2016,113.00,113.00,113.00,75.00,74.91,75.00,8735.98,221,0.018563258
51.4995841979,-0.0020283002,13:42:1,20/10/2016,112.00,112.06,113.00,74.00,74.00,74.00,8735.98,215,0.017861685
51.4995765686,-0.0020300002,13:42:2,20/10/2016,112.00,112.00,112.00,74.00,74.00,74.00,8735.98,215,0.017817622
51.4995613098,-0.0020350000,13:42:3,20/10/2016,112.00,112.00,112.00,75.00,74.14,75.00,8735.98,215,0.017817622
51.4995460510,-0.0020383000,13:42:4,20/10/2016,112.00,112.30,113.00,75.00,74.84,75.00,8735.98,217,0.018038789
51.4995346069,-0.0020399999,13:42:5,20/10/2016,112.00,112.02,113.00,75.00,74.12,75.00,8735.98,215,0.017832292
51.4995269775,-0.0020383000,13:42:6,20/10/2016,113.00,112.18,113.00,74.00,74.49,75.00,8735.98,216,0.017950073
51.4995193481,-0.0020415999,13:42:7,20/10/2016,113.00,113.00,113.00,75.00,74.79,75.00,8735.98,221,0.018563258
51.4995117187,-0.0020415999,13:42:8,20/10/2016,113.00,113.01,114.00,75.00,75.00,75.00,8735.98,221,0.01857085
51.4994964599,-0.0020450000,13:42:9,20/10/2016,114.00,113.47,114.00,75.00,75.00,75.00,8735.98,223,0.018922102
51.4994888305,-0.0020483002,13:42:10,20/10/2016,113.00,113.00,114.00,74.00,74.34,75.00,8735.98,221,0.018563258
51.4994773864,-0.0020533001,13:42:11,20/10/2016,113.00,113.00,113.00,74.00,74.00,75.00,8735.98,221,0.018563258
51.4994697570,-0.0020566000,13:42:12,20/10/2016,113.00,112.99,113.00,74.00,74.00,74.00,8735.98,221,0.018555677
51.4994621276,-0.0020566000,13:42:13,20/10/2016,113.00,112.95,113.00,74.00,74.00,74.00,8735.98,220,0.018525403
51.4994468688,-0.0020566000,13:42:14,20/10/2016,113.00,112.99,113.00,74.00,74.00,74.00,8735.98,221,0.018555677
51.4994392395,-0.0020550000,13:42:15,20/10/2016,113.00,112.99,113.00,74.00,74.00,74.00,8735.98,221,0.018555677
51.4994316101,-0.0020500001,13:42:16,20/10/2016,113.00,112.98,113.00,74.00,74.00,74.00,8735.98,221,0.018548116
51.4994239807,-0.0020466001,13:42:17,20/10/2016,112.00,112.27,113.00,74.00,74.00,74.00,8735.98,217,0.018016575
51.4994125366,-0.0020415999,13:42:18,20/10/2016,112.00,112.01,113.00,74.00,74.00,74.00,8735.98,215,0.017824959
51.4993972778,-0.0020383000,13:42:19,20/10/2016,113.00,112.91,113.00,74.00,74.00,74.00,8735.98,220,0.018495163
51.4993896484,-0.0020350000,13:42:20,20/10/2016,113.00,113.00,113.00,74.00,74.00,74.00,8735.98,221,0.018563258
51.4993743896,-0.0020350000,13:42:20,20/10/2016,113.00,113.00,113.00,74.00,74.00,74.00,8735.98,221,0.018563258
51.4993667602,-0.0020316002,13:42:22,20/10/2016,113.00,113.00,113.00,74.00,74.00,74.00,8735.98,221,0.018563258
51.4993476867,-0.0020283002,13:42:23,20/10/2016,113.00,112.99,113.00,74.00,74.00,74.00,17739.48,221,0.018555677
51.4993400573,-0.0020232999,13:42:24,20/10/2016,112.00,112.02,113.00,74.00,74.00,74.00,17739.48,215,0.017832292
51.4993247985,-0.0020199999,13:42:24,20/10/2016,113.00,112.47,113.00,74.00,74.00,74.00,17739.48,218,0.018165078
51.4993171691,-0.0020166001,13:42:26,20/10/2016,113.00,113.00,113.00,75.00,74.01,75.00,17739.48,221,0.018563258
51.4993019104,-0.0020116000,13:42:27,20/10/2016,113.00,113.00,113.00,75.00,74.88,75.00,17739.48,221,0.018563258
51.4992904663,-0.0020066001,13:42:28,20/10/2016,113.00,113.00,113.00,75.00,75.00,75.00,17739.48,221,0.018563258
51.4992752075,-0.0020016000,13:42:28,20/10/2016,112.00,112.27,113.00,75.00,74.59,75.00,17739.48,217,0.018016575
51.4992599487,-0.0019950000,13:42:30,20/10/2016,112.00,112.04,113.00,75.00,74.49,75.00,17739.48,215,0.017846985
51.4992523193,-0.0019899999,13:42:31,20/10/2016,113.00,112.03,115.00,74.00,74.16,75.00,17739.48,215,0.017839637
51.4992446899,-0.0019833000,13:42:32,20/10/2016,113.00,113.02,114.00,75.00,74.97,75.00,17739.48,221,0.018578421
51.4992256164,-0.0019783001,13:42:32,20/10/2016,112.00,112.80,114.00,74.00,74.20,75.00,17739.48,220,0.018412203
51.4992179870,-0.0019700002,13:42:34,20/10/2016,112.00,112.00,113.00,74.00,74.00,75.00,17739.48,215,0.017817622
51.4992027282,-0.0019632997,13:42:35,20/10/2016,112.00,111.99,112.00,74.00,74.00,74.00,17739.48,215,0.017810289
51.4991874694,-0.0019565999,13:42:36,20/10/2016,111.00,110.97,112.00,74.00,73.88,74.00,17739.48,210,0.017074492
51.4991683959,-0.0019516000,13:42:36,20/10/2016,111.00,111.00,112.00,74.00,74.00,74.00,17739.48,210,0.017095784
51.4991607666,-0.0019465999,13:42:38,20/10/2016,111.00,111.00,111.00,74.00,74.00,74.00,17739.48,210,0.017095784
51.4991455078,-0.0019432998,13:42:39,20/10/2016,111.00,111.00,112.00,74.00,74.00,74.00,17739.48,210,0.017095784
51.4991302490,-0.0019365999,13:42:40,20/10/2016,111.00,111.00,111.00,74.00,73.98,74.00,17739.48,210,0.017095784
51.4991111755,-0.0019282999,13:42:40,20/10/2016,111.00,111.00,111.00,74.00,74.00,74.00,17739.48,210,0.017095784
51.4991035461,-0.0019233001,13:42:42,20/10/2016,111.00,111.00,112.00,74.00,74.00,74.00,17739.48,210,0.017095784
51.4990882873,-0.0019183002,13:42:43,20/10/2016,110.00,110.60,112.00,74.00,74.00,74.00,17739.48,208,0.016813586
51.4990730285,-0.0019133000,13:42:44,20/10/2016,111.00,110.05,111.00,74.00,74.00,74.00,17739.48,205,0.016431576
51.4990577697,-0.0019065999,13:42:44,20/10/2016,110.00,110.41,111.00,74.00,73.99,74.00,17739.48,207,0.016680842
51.4990463256,-0.0019016000,13:42:46,20/10/2016,110.00,110.05,111.00,73.00,73.92,74.00,17739.48,205,0.016431576
51.4990310668,-0.0018966001,13:42:47,20/10/2016,111.00,110.51,111.00,74.00,73.85,74.00,17739.48,207,0.016750606
51.4990234375,-0.0018866001,13:42:48,20/10/2016,110.00,110.55,111.00,73.00,73.01,74.00,17739.48,207,0.016778583
51.4990081787,-0.0018750000,13:42:48,20/10/2016,110.00,110.00,111.00,73.00,73.00,73.00,17739.48,204,0.016397195
51.4990005493,-0.0018583000,13:42:50,20/10/2016,110.00,110.00,111.00,73.00,73.00,73.00,17739.48,204,0.016397195
51.4989814758,-0.0018433000,13:42:51,20/10/2016,110.00,110.00,110.00,73.00,73.00,73.00,17739.48,204,0.016397195
51.4989738464,-0.0018282999,13:42:52,20/10/2016,110.00,110.00,111.00,73.00,73.00,73.00,17739.48,204,0.016397195
51.4989738464,-0.0018150001,13:42:52,20/10/2016,110.00,110.00,110.00,73.00,73.00,73.00,22355.64,204,0.016397195
51.4989585876,-0.0018016002,13:42:54,20/10/2016,111.00,110.35,111.00,73.00,73.06,74.00,22355.64,206,0.016639095
51.4989509582,-0.0017833000,13:42:55,20/10/2016,110.00,110.15,111.00,73.00,73.05,74.00,22355.64,205,0.016500523
51.4989433288,-0.0017666000,13:42:56,20/10/2016,109.00,109.46,110.00,73.00,73.00,73.00,22355.64,202,0.016029427
51.4989433288,-0.0017482998,13:42:56,20/10/2016,109.00,109.05,110.00,73.00,72.99,73.00,22355.64,199,0.015754553
51.4989356994,-0.0017300002,13:42:58,20/10/2016,109.00,109.00,109.00,73.00,72.55,73.00,22355.64,199,0.01572129
51.4989242553,-0.0017115998,13:42:59,20/10/2016,108.00,108.78,109.00,73.00,73.00,73.00,22355.64,198,0.015575576
51.4989166259,-0.0016916000,13:43:0,20/10/2016,108.00,108.02,109.00,73.00,73.00,73.00,22355.64,194,0.015080392
51.4989166259,-0.0016733000,13:43:0,20/10/2016,108.00,108.00,109.00,73.00,73.00,73.00,22355.64,194,0.015067525
51.4989089965,-0.0016515999,13:43:2,20/10/2016,109.00,108.71,109.00,74.00,73.17,74.00,22355.64,198,0.015529443
51.4989089965,-0.0016350001,13:43:3,20/10/2016,110.00,109.51,110.00,75.00,74.06,75.00,22355.64,202,0.016063195
51.4989013671,-0.0016166001,13:43:4,20/10/2016,111.00,110.81,111.00,74.00,74.58,75.00,22355.64,209,0.016961278
51.4989013671,-0.0015965999,13:43:4,20/10/2016,112.00,111.38,112.00,74.00,74.01,75.00,22355.64,212,0.017367315
51.4989013671,-0.0015816001,13:43:6,20/10/2016,112.00,111.90,112.00,74.00,74.00,75.00,22355.64,215,0.017744381
51.4988937377,-0.0015683001,13:43:7,20/10/2016,112.00,112.00,112.00,74.00,74.00,74.00,22355.64,215,0.017817622
51.4988937377,-0.0015516000,13:43:8,20/10/2016,112.00,112.00,112.00,74.00,74.00,75.00,22355.64,215,0.017817622
51.4988861083,-0.0015400002,13:43:8,20/10/2016,112.00,112.00,112.00,74.00,74.00,74.00,22355.64,215,0.017817622
51.4988784790,-0.0015315999,13:43:10,20/10/2016,112.00,112.00,112.00,74.00,74.00,74.00,22355.64,215,0.017817622
51.4988784790,-0.0015250000,13:43:11,20/10/2016,112.00,112.00,112.00,74.00,74.00,74.00,22355.64,215,0.017817622
51.4988594055,-0.0015166001,13:43:12,20/10/2016,112.00,112.00,112.00,74.00,74.03,75.00,22355.64,215,0.017817622
51.4988517761,-0.0015083000,13:43:12,20/10/2016,112.00,112.00,112.00,75.00,74.79,75.00,22355.64,215,0.017817622
51.4988441467,-0.0015000000,13:43:14,20/10/2016,112.00,112.00,112.00,75.00,75.00,75.00,22355.64,215,0.017817622
51.4988365173,-0.0014932999,13:43:15,20/10/2016,112.00,111.92,112.00,75.00,75.00,75.00,22355.64,215,0.017759006
51.4988212585,-0.0014900000,13:43:16,20/10/2016,112.00,111.76,112.00,75.00,75.00,75.00,22355.64,214,0.017642232
51.4988136291,-0.0014816000,13:43:16,20/10/2016,111.00,111.09,112.00,75.00,75.00,75.00,22355.64,210,0.017159792
51.4988021850,-0.0014716000,13:43:18,20/10/2016,111.00,111.24,112.00,75.00,75.00,75.00,22355.64,211,0.017266886
51.4987945556,-0.0014650000,13:43:19,20/10/2016,111.00,111.00,112.00,75.00,75.08,76.00,22355.64,210,0.017095784
51.4987869262,-0.0014600000,13:43:20,20/10/2016,110.00,110.10,111.00,75.00,75.00,75.00,22355.64,205,0.01646602
51.4987716674,-0.0014516001,13:43:20,20/10/2016,110.00,110.00,111.00,75.00,75.00,75.00,22355.64,204,0.016397195
51.4987640380,-0.0014483001,13:43:22,20/10/2016,109.00,109.49,110.00,75.00,74.73,75.00,22355.64,202,0.016049681
51.4987564086,-0.0014416000,13:43:23,20/10/2016,110.00,109.93,110.00,75.00,74.99,75.00,22355.64,204,0.016349152
51.4987449645,-0.0014383000,13:43:24,20/10/2016,110.00,110.00,110.00,75.00,75.00,75.00,15530.94,204,0.016397195
51.4987297058,-0.0014349999,13:43:24,20/10/2016,111.00,111.00,111.00,75.00,75.00,75.00,15530.94,210,0.017095784
51.4987220764,-0.0014315999,13:43:26,20/10/2016,111.00,111.00,111.00,75.00,75.00,75.00,15530.94,210,0.017095784
51.4987068176,-0.0014266000,13:43:27,20/10/2016,111.00,111.00,111.00,75.00,75.00,75.00,15530.94,210,0.017095784
51.4986991882,-0.0014249999,13:43:28,20/10/2016,111.00,110.88,111.00,75.00,75.00,75.00,15530.94,209,0.017010741
51.4986801147,-0.0014216001,13:43:28,20/10/2016,111.00,110.32,111.00,75.00,75.00,76.00,15530.94,206,0.016618248
51.4986724853,-0.0014200000,13:43:30,20/10/2016,111.00,110.96,111.00,75.00,75.00,75.00,15530.94,210,0.017067399
51.4986572265,-0.0014165998,13:43:31,20/10/2016,111.00,111.00,111.00,75.00,75.00,76.00,15530.94,210,0.017095784
51.4986495971,-0.0014100000,13:43:32,20/10/2016,111.00,111.00,111.00,75.00,75.00,75.00,15530.94,210,0.017095784
51.4986343383,-0.0014015998,13:43:32,20/10/2016,111.00,110.92,111.00,75.00,75.00,75.00,15530.94,209,0.017039051
51.4986228942,-0.0013966000,13:43:34,20/10/2016,110.00,110.52,111.00,75.00,75.00,76.00,15530.94,207,0.01675759
51.4986076354,-0.0013950000,13:43:35,20/10/2016,110.00,110.32,111.00,75.00,75.00,75.00,15530.94,206,0.016618248
51.4985923767,-0.0013916001,13:43:36,20/10/2016,110.00,110.00,111.00,75.00,75.13,76.00,15530.94,204,0.016397195
51.4985771179,-0.0013866000,13:43:36,20/10/2016,110.00,110.00,110.00,75.00,75.00,75.00,15530.94,204,0.016397195
51.4985580444,-0.0013783000,13:43:38,20/10/2016,110.00,110.00,110.00,75.00,75.00,75.00,15530.94,204,0.016397195
51.4985504150,-0.0013682999,13:43:39,20/10/2016,110.00,110.00,110.00,75.00,75.00,75.00,15530.94,204,0.016397195
51.4985351562,-0.0013600001,13:43:40,20/10/2016,109.00,109.91,110.00,75.00,75.00,75.00,15530.94,204,0.016335435
51.4985198974,-0.0013500000,13:43:40,20/10/2016,110.00,109.09,110.00,75.00,75.00,75.00,15530.94,200,0.0157812
51.4985008239,-0.0013433001,13:43:42,20/10/2016,110.00,109.96,111.00,74.00,74.54,76.00,15530.94,204,0.016369728
51.4984931945,-0.0013366000,13:43:43,20/10/2016,109.00,109.43,110.00,73.00,73.71,75.00,15530.94,201,0.016009178
51.4984779357,-0.0013366000,13:43:44,20/10/2016,107.00,107.10,108.00,73.00,72.02,73.00,15530.94,189,0.01449763
51.4984626770,-0.0013416001,13:43:44,20/10/2016,107.00,106.73,107.00,72.00,72.00,72.00,15530.94,188,0.014268325
51.4984550476,-0.0013450000,13:43:46,20/10/2016,107.00,107.00,108.00,72.00,71.98,72.00,15530.94,189,0.014435363
51.4984359741,-0.0013450000,13:43:47,20/10/2016,108.00,107.85,108.00,73.00,72.87,73.00,15530.94,193,0.0149713345
51.4984207153,-0.0013433001,13:43:48,20/10/2016,109.00,108.17,109.00,73.00,73.02,74.00,15530.94,195,0.015177124
51.4984054565,-0.0013416001,13:43:48,20/10/2016,109.00,108.94,109.00,74.00,73.82,74.00,15530.94,199,0.015681447
51.4983978271,-0.0013400000,13:43:50,20/10/2016,109.00,109.00,109.00,74.00,74.00,74.00,15530.94,199,0.01572129
51.4983787536,-0.0013400000,13:43:51,20/10/2016,109.00,109.00,109.00,74.00,74.00,74.00,15530.94,199,0.01572129
51.4983634948,-0.0013383001,13:43:52,20/10/2016,109.00,109.00,110.00,74.00,74.00,74.00,15530.94,199,0.01572129
51.4983482360,-0.0013350000,13:43:52,20/10/2016,109.00,109.00,110.00,74.00,74.00,74.00,15530.94,199,0.01572129
51.4983329772,-0.0013332999,13:43:54,20/10/2016,109.00,109.00,110.00,74.00,74.00,74.00,23039.15,199,0.01572129
51.4983253479,-0.0013300000,13:43:55,20/10/2016,109.00,109.00,109.00,74.00,74.00,74.00,23039.15,199,0.01572129
51.4983062744,-0.0013283001,13:43:56,20/10/2016,109.00,109.00,109.00,74.00,74.00,74.00,23039.15,199,0.01572129
51.4982910156,-0.0013266000,13:43:56,20/10/2016,109.00,109.00,109.00,74.00,74.00,74.00,23039.15,199,0.01572129
51.4982757568,-0.0013233000,13:43:58,20/10/2016,109.00,109.00,109.00,74.00,74.00,74.00,23039.15,199,0.01572129
51.4982681274,-0.0013183000,13:43:59,20/10/2016,108.00,108.91,109.00,74.00,73.97,74.00,23039.15,199,0.015661543
51.4982490539,-0.0013150000,13:44:0,20/10/2016,108.00,108.01,109.00,73.00,73.15,74.00,23039.15,194,0.015073961
51.4982414245,-0.0013116000,13:44:0,20/10/2016,108.00,108.00,108.00,73.00,73.00,73.00,23039.15,194,0.015067525
51.4982261657,-0.0013083000,13:44:2,20/10/2016,108.00,108.00,108.00,73.00,73.00,73.00,23039.15,194,0.015067525
51.4982109069,-0.0013083000,13:44:3,20/10/2016,108.00,107.78,108.00,73.00,72.99,73.00,23039.15,193,0.0149266105
51.4982032775,-0.0013100001,13:44:4,20/10/2016,108.00,107.89,108.00,73.00,72.96,73.00,23039.15,193,0.014996937
51.4981842041,-0.0013116000,13:44:4,20/10/2016,108.00,107.64,108.00,73.00,72.75,73.00,23039.15,192,0.01483749
51.4981689453,-0.0013116000,13:44:6,20/10/2016,107.00,107.24,108.00,73.00,72.38,73.00,23039.15,190,0.014585138
51.4981613159,-0.0013083000,13:44:7,20/10/2016,107.00,107.03,108.00,73.00,72.37,73.00,23039.15,189,0.014454022
51.4981460571,-0.0013065999,13:44:8,20/10/2016,107.00,107.00,107.00,72.00,72.06,73.00,23039.15,189,0.014435363
51.4981269836,-0.0013033001,13:44:8,20/10/2016,107.00,107.01,108.00,73.00,72.55,73.00,23039.15,189,0.014441586
51.4981193542,-0.0013015999,13:44:10,20/10/2016,107.00,107.14,108.00,73.00,72.84,73.00,23039.15,190,0.014522586
51.4981040954,-0.0012983000,13:44:11,20/10/2016,107.00,107.09,108.00,73.00,72.69,73.00,23039.15,189,0.014491389
51.4980888366,-0.0012950001,13:44:12,20/10/2016,107.00,107.00,108.00,72.00,72.11,73.00,23039.15,189,0.014435363
51.4980697631,-0.0012915999,13:44:12,20/10/2016,107.00,107.00,107.00,72.00,72.12,73.00,23039.15,189,0.014435363
51.4980621337,-0.0012900000,13:44:14,20/10/2016,107.00,106.99,107.00,72.00,72.00,72.00,23039.15,189,0.014429148
51.4980468750,-0.0012883000,13:44:15,20/10/2016,107.00,106.99,107.00,72.00,72.00,72.00,23039.15,189,0.014429148
51.4980392456,-0.0012865998,13:44:16,20/10/2016,107.00,107.00,107.00,72.00,72.00,73.00,23039.15,189,0.014435363
51.4980239868,-0.0012815999,13:44:16,20/10/2016,107.00,107.00,107.00,72.00,72.00,72.00,23039.15,189,0.014435363
51.4980049133,-0.0012766001,13:44:18,20/10/2016,106.00,106.79,107.00,72.00,72.00,72.00,23039.15,188,0.01430531
51.4979896545,-0.0012683000,13:44:19,20/10/2016,106.00,106.10,107.00,72.00,72.00,72.00,23039.15,184,0.013884462
51.4979820251,-0.0012616000,13:44:20,20/10/2016,106.00,106.03,107.00,72.00,72.00,72.00,23039.15,184,0.013842323
51.4979743957,-0.0012500001,13:44:20,20/10/2016,106.00,106.00,107.00,72.00,72.00,72.00,23039.15,184,0.013824288
51.4979591369,-0.0012400000,13:44:22,20/10/2016,106.00,106.01,107.00,72.00,71.99,72.00,23039.15,184,0.013830298
51.4979476928,-0.0012316000,13:44:23,20/10/2016,106.00,106.41,107.00,71.00,71.91,72.00,23039.15,186,0.014072315
51.4979324340,-0.0012250000,13:44:24,20/10/2016,107.00,106.97,107.00,71.00,71.98,72.00,19009.92,189,0.014416734
51.4979248046,-0.0012183001,13:44:24,20/10/2016,107.00,107.00,107.00,72.00,72.00,72.00,19009.92,189,0.014435363
51.4979095458,-0.0012116000,13:44:26,20/10/2016,107.00,107.00,107.00,72.00,72.00,72.00,19009.92,189,0.014435363
51.4978904724,-0.0012082999,13:44:27,20/10/2016,107.00,107.00,107.00,72.00,72.00,72.00,19009.92,189,0.014435363
51.4978828430,-0.0012015999,13:44:28,20/10/2016,107.00,106.99,107.00,72.00,71.97,72.00,19009.92,189,0.014429148
51.4978675842,-0.0011933000,13:44:28,20/10/2016,107.00,107.00,107.00,72.00,71.98,72.00,19009.92,189,0.014435363
51.4978599548,-0.0011865999,13:44:30,20/10/2016,107.00,106.61,107.00,72.00,71.96,72.00,19009.92,187,0.014194576
51.4978446960,-0.0011800000,13:44:31,20/10/2016,107.00,106.44,107.00,72.00,71.95,72.00,19009.92,186,0.014090599
51.4978370666,-0.0011716001,13:44:32,20/10/2016,106.00,106.00,107.00,71.00,71.18,72.00,19009.92,184,0.013824288
51.4978179931,-0.0011615999,13:44:32,20/10/2016,106.00,106.00,106.00,71.00,71.01,72.00,19009.92,184,0.013824288
51.4978103637,-0.0011533000,13:44:34,20/10/2016,106.00,106.11,107.00,72.00,71.50,72.00,19009.92,185,0.013890488
51.4978027343,-0.0011466000,13:44:35,20/10/2016,106.00,106.34,107.00,98.00,72.98,103.00,19009.92,186,0.014029722
51.4977874755,-0.0011400001,13:44:36,20/10/2016,108.00,107.55,108.00,79.00,89.71,114.00,19009.92,192,0.014780411
51.4977798461,-0.0011350001,13:44:36,20/10/2016,108.00,107.93,110.00,75.00,75.24,77.00,19009.92,194,0.015022576
51.4977684020,-0.0011266000,13:44:38,20/10/2016,107.00,107.16,108.00,74.00,74.04,75.00,19009.92,190,0.014535083
51.4977531433,-0.0011200000,13:44:39,20/10/2016,107.00,107.00,108.00,73.00,73.97,75.00,19009.92,189,0.014435363
51.4977531433,-0.0011116001,13:44:40,20/10/2016,108.00,107.01,108.00,74.00,73.41,74.00,19009.92,189,0.014441586
51.4977455139,-0.0011016000,13:44:40,20/10/2016,108.00,107.86,108.00,74.00,73.99,74.00,19009.92,193,0.0149777355
51.4977378845,-0.0010933001,13:44:42,20/10/2016,107.00,107.90,108.00,74.00,74.00,74.00,19009.92,194,0.015003346
51.4977378845,-0.0010850000,13:44:43,20/10/2016,107.00,107.54,108.00,74.00,74.00,74.00,19009.92,192,0.014774082
51.4977378845,-0.0010783001,13:44:44,20/10/2016,104.00,106.35,108.00,72.00,73.38,74.00,19009.92,186,0.014035798
51.4977378845,-0.0010766000,13:44:44,20/10/2016,99.00,101.00,103.00,70.00,70.85,72.00,19009.92,160,0.011067132
51.4977378845,-0.0010766000,13:44:46,20/10/2016,96.00,96.41,99.00,68.00,68.41,70.00,19009.92,141,0.008935745
51.4977378845,-0.0010783001,13:44:47,20/10/2016,95.00,95.00,96.00,67.00,67.67,68.00,19009.92,135,0.00835063
51.4977378845,-0.0010783001,13:44:48,20/10/2016,96.00,95.61,97.00,68.00,67.66,68.00,19009.92,137,0.008599942
51.4977378845,-0.0010783001,13:44:48,20/10/2016,100.00,98.06,100.00,70.00,68.55,70.00,19009.92,147,0.009660897
51.4977302551,-0.0010715999,13:44:50,20/10/2016,103.00,101.92,103.00,72.00,70.92,72.00,19009.92,165,0.011538716
51.4977149963,-0.0010683000,13:44:51,20/10/2016,105.00,104.33,105.00,73.00,72.66,73.00,19009.92,176,0.012849361
51.4977035522,-0.0010666000,13:44:52,20/10/2016,108.00,106.65,108.00,75.00,73.94,75.00,19009.92,187,0.014219116
51.4976882934,-0.0010666000,13:44:52,20/10/2016,109.00,108.05,109.00,75.00,75.00,75.00,19009.92,194,0.015099701
51.4976654052,-0.0010666000,13:44:55,20/10/2016,109.00,108.35,109.00,75.00,75.00,76.00,15372.16,196,0.015293856
51.4976577758,-0.0010650000,13:44:56,20/10/2016,109.00,109.02,110.00,75.00,75.36,76.00,15372.16,199,0.01573459
51.4976387023,-0.0010633001,13:44:56,20/10/2016,109.00,109.60,110.00,75.00,75.75,76.00,15372.16,202,0.016124142
51.4976310729,-0.0010600000,13:44:58,20/10/2016,110.00,109.81,110.00,76.00,75.83,76.00,15372.16,203,0.016267035
51.4976234436,-0.0010600000,13:44:59,20/10/2016,110.00,110.00,111.00,76.00,75.88,76.00,15372.16,204,0.016397195
51.4976081848,-0.0010583001,13:45:0,20/10/2016,110.00,110.01,111.00,76.00,76.00,76.00,15372.16,204,0.016404066
51.4976005554,-0.0010565999,13:45:0,20/10/2016,110.00,110.04,111.00,76.00,76.00,76.00,15372.16,205,0.016424697
51.4975929260,-0.0010515999,13:45:2,20/10/2016,110.00,110.00,111.00,76.00,75.66,76.00,15372.16,204,0.016397195
51.4975738525,-0.0010483000,13:45:3,20/10/2016,109.00,109.24,110.00,76.00,75.30,76.00,15372.16,200,0.015881462
51.4975662231,-0.0010483000,13:45:4,20/10/2016,110.00,108.93,110.00,76.00,75.31,76.00,15372.16,199,0.015674809
51.4975509643,-0.0010466001,13:45:4,20/10/2016,110.00,109.98,111.00,76.00,75.81,76.00,15372.16,204,0.016383462
51.4975433349,-0.0010483000,13:45:6,20/10/2016,110.00,110.01,111.00,76.00,75.80,76.00,15372.16,204,0.016404066
51.4975242614,-0.0010483000,13:45:7,20/10/2016,110.00,110.23,111.00,76.00,75.98,76.00,15372.16,206,0.016555848
51.4975166320,-0.0010499999,13:45:8,20/10/2016,111.00,110.77,111.00,76.00,76.00,77.00,15372.16,209,0.016933072
51.4975013732,-0.0010549999,13:45:8,20/10/2016,111.00,110.69,111.00,76.00,75.43,76.00,15372.16,208,0.01687676
